LOCATION,TIME,SHPRICE
SVK,1995-Q3,62.46695
SVK,1995-Q4,60.2297
SVK,1996-Q1,67.01213
SVK,1996-Q2,78.63143
SVK,1996-Q3,83.60967
SVK,1996-Q4,71.41852
SVK,1997-Q1,75.46253
SVK,1997-Q2,73.51185
SVK,1997-Q3,65.82218
SVK,1997-Q4,67.17532
SVK,1998-Q1,58.88427
SVK,1998-Q2,46.93342
SVK,1998-Q3,42.82387
SVK,1998-Q4,34.47498
SVK,1999-Q1,34.32078
SVK,1999-Q2,30.94498
SVK,1999-Q3,32.1632
SVK,1999-Q4,31.37547
SVK,2000-Q1,29.26673
SVK,2000-Q2,30.16625
SVK,2000-Q3,32.17862
SVK,2000-Q4,35.84355
SVK,2001-Q1,34.16529
SVK,2001-Q2,36.34343
SVK,2001-Q3,41.61079
SVK,2001-Q4,45.62525
SVK,2002-Q1,45.5263
SVK,2002-Q2,42.95237
SVK,2002-Q3,42.65168
SVK,2002-Q4,48.71577
SVK,2003-Q1,60.23613
SVK,2003-Q2,60.66533
SVK,2003-Q3,64.26601
SVK,2003-Q4,67.88338
SVK,2004-Q1,67.98618
SVK,2004-Q2,73.00811
SVK,2004-Q3,78.93342
SVK,2004-Q4,108.2824
SVK,2005-Q1,153.4913
SVK,2005-Q2,170.6234
SVK,2005-Q3,179.8281
SVK,2005-Q4,168.6984
SVK,2006-Q1,158.3629
SVK,2006-Q2,154.82
SVK,2006-Q3,151.6884
SVK,2006-Q4,156.9545
SVK,2007-Q1,160.4626
SVK,2007-Q2,155.717
SVK,2007-Q3,164.134
SVK,2007-Q4,170.6967
SVK,2008-Q1,173.8
SVK,2008-Q2,173.4351
SVK,2008-Q3,172.4572
SVK,2008-Q4,145.1835
SVK,2009-Q1,128.4202
SVK,2009-Q2,131.9476
SVK,2009-Q3,119.8477
SVK,2009-Q4,110.0622
SVK,2010-Q1,92.1526
SVK,2010-Q2,85.35603
SVK,2010-Q3,84.53104
SVK,2010-Q4,86.47916
SVK,2011-Q1,90.17878
SVK,2011-Q2,91.14256
SVK,2011-Q3,87.09469
SVK,2011-Q4,83.26785
SVK,2012-Q1,80.24801
SVK,2012-Q2,75.20938
SVK,2012-Q3,74.18777
SVK,2012-Q4,73.83696
SVK,2013-Q1,70.75801
SVK,2013-Q2,72.0045
SVK,2013-Q3,76.02538
SVK,2013-Q4,75.40085
SVK,2014-Q1,80.27243
SVK,2014-Q2,80.85583
SVK,2014-Q3,80.55
SVK,2014-Q4,83.92836
SVK,2015-Q1,91.53192
SVK,2015-Q2,95.95374
SVK,2015-Q3,99.80885
SVK,2015-Q4,112.7055
SVK,2016-Q1,120.1446
SVK,2016-Q2,123.8275
SVK,2016-Q3,121.3268
SVK,2016-Q4,120.8937
SVK,2017-Q1,119.3992
SVK,2017-Q2,119.0973
SVK,2017-Q3,127.8664
SVK,2017-Q4,123.7221
SVK,2018-Q1,129.2169
SVK,2018-Q2,128.0064
SVK,2018-Q3,129.5446
SVK,2018-Q4,128.2403
SVK,2019-Q1,130.4287
SVK,2019-Q2,135.0998
SVK,2019-Q3,132.1597
SVK,2019-Q4,133.0682
SVK,2020-Q1,133.5372
SVK,2020-Q2,131.6225
SVK,2020-Q3,131.2447
SVK,2020-Q4,133.6927
SVK,2021-Q1,138.0053
SVK,2021-Q2,142.0673
SVK,2021-Q3,144.7877
SVK,2021-Q4,151.93
SVK,2022-Q1,153.4399
SVK,2022-Q2,145.1874
SVK,2022-Q3,139.0847
SVK,2022-Q4,130.5559
SVK,2023-Q1,125.8373
SVK,2023-Q2,121.1932
SVK,2023-Q3,125.4993
ESP,1995-Q1,25.80244
ESP,1995-Q2,26.78313
ESP,1995-Q3,28.70626
ESP,1995-Q4,28.25648
ESP,1996-Q1,30.71824
ESP,1996-Q2,33.31696
ESP,1996-Q3,33.12939
ESP,1996-Q4,36.55827
ESP,1997-Q1,43.49961
ESP,1997-Q2,49.76289
ESP,1997-Q3,55.72045
ESP,1997-Q4,55.25371
ESP,1998-Q1,68.81062
ESP,1998-Q2,81.34551
ESP,1998-Q3,76.83168
ESP,1998-Q4,72.61122
ESP,1999-Q1,81.25389
ESP,1999-Q2,82.86483
ESP,1999-Q3,81.20608
ESP,1999-Q4,85.73347
ESP,2000-Q1,97.86548
ESP,2000-Q2,93.76256
ESP,2000-Q3,93.79372
ESP,2000-Q4,87.2457
ESP,2001-Q1,85.05943
ESP,2001-Q2,83.94978
ESP,2001-Q3,72.94594
ESP,2001-Q4,74.00159
ESP,2002-Q1,74.77127
ESP,2002-Q2,73.95131
ESP,2002-Q3,60.89939
ESP,2002-Q4,59.55283
ESP,2003-Q1,58.52124
ESP,2003-Q2,63.26027
ESP,2003-Q3,68.46944
ESP,2003-Q4,70.8081
ESP,2004-Q1,77.98667
ESP,2004-Q2,78.67615
ESP,2004-Q3,77.55386
ESP,2004-Q4,84.11236
ESP,2005-Q1,91.69166
ESP,2005-Q2,93.49633
ESP,2005-Q3,101.7478
ESP,2005-Q4,105.4929
ESP,2006-Q1,113.9619
ESP,2006-Q2,115.9106
ESP,2006-Q3,120.2249
ESP,2006-Q4,140.2332
ESP,2007-Q1,148.1914
ESP,2007-Q2,152.3106
ESP,2007-Q3,148.0371
ESP,2007-Q4,155.3422
ESP,2008-Q1,133.8564
ESP,2008-Q2,133.7108
ESP,2008-Q3,114.648
ESP,2008-Q4,90.69863
ESP,2009-Q1,79.61272
ESP,2009-Q2,88.04778
ESP,2009-Q3,104.8105
ESP,2009-Q4,113.6417
ESP,2010-Q1,106.2034
ESP,2010-Q2,95.8242
ESP,2010-Q3,99.24937
ESP,2010-Q4,97.59586
ESP,2011-Q1,99.98759
ESP,2011-Q2,98.00153
ESP,2011-Q3,83.00519
ESP,2011-Q4,79.15986
ESP,2012-Q1,79.21107
ESP,2012-Q2,64.21936
ESP,2012-Q3,67.76114
ESP,2012-Q4,73.61536
ESP,2013-Q1,78.2023
ESP,2013-Q2,76.32082
ESP,2013-Q3,79.75864
ESP,2013-Q4,91.29401
ESP,2014-Q1,95.43396
ESP,2014-Q2,100.8856
ESP,2014-Q3,101.0244
ESP,2014-Q4,97.33395
ESP,2015-Q1,100.4312
ESP,2015-Q2,106.4597
ESP,2015-Q3,98.85666
ESP,2015-Q4,94.25244
ESP,2016-Q1,80.88493
ESP,2016-Q2,81.23569
ESP,2016-Q3,80.08348
ESP,2016-Q4,83.42905
ESP,2017-Q1,90.29975
ESP,2017-Q2,99.77997
ESP,2017-Q3,97.2084
ESP,2017-Q4,95.32599
ESP,2018-Q1,93.60492
ESP,2018-Q2,92.44191
ESP,2018-Q3,89.81604
ESP,2018-Q4,83.32016
ESP,2019-Q1,84.89809
ESP,2019-Q2,86.7626
ESP,2019-Q3,83.65209
ESP,2019-Q4,86.33318
ESP,2020-Q1,81.06324
ESP,2020-Q2,64.12774
ESP,2020-Q3,64.81197
ESP,2020-Q4,69.02163
ESP,2021-Q1,76.36524
ESP,2021-Q2,82.23612
ESP,2021-Q3,80.49223
ESP,2021-Q4,80.06898
ESP,2022-Q1,78.52036
ESP,2022-Q2,78.3112
ESP,2022-Q3,73.82452
ESP,2022-Q4,73.76313
ESP,2023-Q1,83.3399
ESP,2023-Q2,85.27568
ESP,2023-Q3,86.69751
SWE,1995-Q1,17.33345
SWE,1995-Q2,18.04446
SWE,1995-Q3,20.11955
SWE,1995-Q4,19.91269
SWE,1996-Q1,20.86963
SWE,1996-Q2,22.43481
SWE,1996-Q3,22.79311
SWE,1996-Q4,25.71323
SWE,1997-Q1,30.24604
SWE,1997-Q2,32.29607
SWE,1997-Q3,36.41481
SWE,1997-Q4,34.73507
SWE,1998-Q1,37.17761
SWE,1998-Q2,42.34986
SWE,1998-Q3,39.63887
SWE,1998-Q4,35.32948
SWE,1999-Q1,39.02141
SWE,1999-Q2,42.75552
SWE,1999-Q3,44.85591
SWE,1999-Q4,52.51711
SWE,2000-Q1,70.32026
SWE,2000-Q2,69.8092
SWE,2000-Q3,67.80224
SWE,2000-Q4,58.9692
SWE,2001-Q1,52.99489
SWE,2001-Q2,48.30155
SWE,2001-Q3,42.88222
SWE,2001-Q4,43.34203
SWE,2002-Q1,44.30293
SWE,2002-Q2,39.62223
SWE,2002-Q3,30.67341
SWE,2002-Q4,29.68922
SWE,2003-Q1,28.17868
SWE,2003-Q2,29.71185
SWE,2003-Q3,33.71912
SWE,2003-Q4,36.24646
SWE,2004-Q1,40.17455
SWE,2004-Q2,40.69292
SWE,2004-Q3,40.14593
SWE,2004-Q4,43.0559
SWE,2005-Q1,45.65443
SWE,2005-Q2,47.25548
SWE,2005-Q3,51.79111
SWE,2005-Q4,55.09568
SWE,2006-Q1,61.07931
SWE,2006-Q2,62.03355
SWE,2006-Q3,60.77254
SWE,2006-Q4,68.98273
SWE,2007-Q1,75.13471
SWE,2007-Q2,80.39967
SWE,2007-Q3,77.39986
SWE,2007-Q4,71.30378
SWE,2008-Q1,60.44781
SWE,2008-Q2,61.09195
SWE,2008-Q3,52.53374
SWE,2008-Q4,39.31879
SWE,2009-Q1,38.57283
SWE,2009-Q2,45.72297
SWE,2009-Q3,51.93684
SWE,2009-Q4,56.68275
SWE,2010-Q1,59.32854
SWE,2010-Q2,61.61366
SWE,2010-Q3,63.17477
SWE,2010-Q4,67.93333
SWE,2011-Q1,69.5397
SWE,2011-Q2,69.5763
SWE,2011-Q3,59.51819
SWE,2011-Q4,57.21777
SWE,2012-Q1,64.5356
SWE,2012-Q2,61.23835
SWE,2012-Q3,63.33714
SWE,2012-Q4,64.48636
SWE,2013-Q1,70.76943
SWE,2013-Q2,72.05772
SWE,2013-Q3,75.29508
SWE,2013-Q4,78.79595
SWE,2014-Q1,82.95295
SWE,2014-Q2,86.11778
SWE,2014-Q3,86.40059
SWE,2014-Q4,87.57376
SWE,2015-Q1,100.2124
SWE,2015-Q2,103.7612
SWE,2015-Q3,98.29797
SWE,2015-Q4,97.72836
SWE,2016-Q1,91.42465
SWE,2016-Q2,92.67502
SWE,2016-Q3,96.77145
SWE,2016-Q4,100.788
SWE,2017-Q1,106.4942
SWE,2017-Q2,112.4306
SWE,2017-Q3,109.7748
SWE,2017-Q4,112.6768
SWE,2018-Q1,110.3012
SWE,2018-Q2,110.9919
SWE,2018-Q3,115.1342
SWE,2018-Q4,107.2601
SWE,2019-Q1,110.4229
SWE,2019-Q2,116.7752
SWE,2019-Q3,117.8279
SWE,2019-Q4,126.1832
SWE,2020-Q1,125.7626
SWE,2020-Q2,117.3062
SWE,2020-Q3,134.4859
SWE,2020-Q4,143.6004
SWE,2021-Q1,158.6333
SWE,2021-Q2,175.5235
SWE,2021-Q3,188.8449
SWE,2021-Q4,191.4235
SWE,2022-Q1,177.4406
SWE,2022-Q2,158.5289
SWE,2022-Q3,148.5067
SWE,2022-Q4,148.9199
SWE,2023-Q1,162.584
SWE,2023-Q2,163.3719
SWE,2023-Q3,158.5475
CHE,1995-Q1,28.66196
CHE,1995-Q2,29.9308
CHE,1995-Q3,32.21722
CHE,1995-Q4,34.76118
CHE,1996-Q1,37.35899
CHE,1996-Q2,39.37549
CHE,1996-Q3,39.65827
CHE,1996-Q4,41.33942
CHE,1997-Q1,46.72722
CHE,1997-Q2,53.7875
CHE,1997-Q3,60.35155
CHE,1997-Q4,61.143
CHE,1998-Q1,71.59523
CHE,1998-Q2,79.23339
CHE,1998-Q3,76.94697
CHE,1998-Q4,68.77284
CHE,1999-Q1,75.01241
CHE,1999-Q2,75.81065
CHE,1999-Q3,75.23863
CHE,1999-Q4,77.73582
CHE,2000-Q1,78.84246
CHE,2000-Q2,83.69376
CHE,2000-Q3,88.95464
CHE,2000-Q4,88.28326
CHE,2001-Q1,84.47706
CHE,2001-Q2,80.15329
CHE,2001-Q3,70.7235
CHE,2001-Q4,67.00118
CHE,2002-Q1,68.54365
CHE,2002-Q2,69.25314
CHE,2002-Q3,56.0646
CHE,2002-Q4,52.59844
CHE,2003-Q1,46.79276
CHE,2003-Q2,50.01355
CHE,2003-Q3,55.20404
CHE,2003-Q4,57.77193
CHE,2004-Q1,62.76969
CHE,2004-Q2,63.00249
CHE,2004-Q3,60.41097
CHE,2004-Q4,61.20938
CHE,2005-Q1,64.91151
CHE,2005-Q2,67.13164
CHE,2005-Q3,73.02824
CHE,2005-Q4,80.1922
CHE,2006-Q1,87.064
CHE,2006-Q2,86.47485
CHE,2006-Q3,88.78497
CHE,2006-Q4,96.75739
CHE,2007-Q1,102.091
CHE,2007-Q2,105.5507
CHE,2007-Q3,101.0022
CHE,2007-Q4,99.10326
CHE,2008-Q1,85.76785
CHE,2008-Q2,84.43802
CHE,2008-Q3,79.41757
CHE,2008-Q4,64.79372
CHE,2009-Q1,56.81799
CHE,2009-Q2,59.94704
CHE,2009-Q3,67.30769
CHE,2009-Q4,72.24458
CHE,2010-Q1,75.29621
CHE,2010-Q2,73.82526
CHE,2010-Q3,70.90822
CHE,2010-Q4,73.88125
CHE,2011-Q1,74.45338
CHE,2011-Q2,72.82555
CHE,2011-Q3,63.09769
CHE,2011-Q4,63.80636
CHE,2012-Q1,68.87555
CHE,2012-Q2,67.0641
CHE,2012-Q3,71.03071
CHE,2012-Q4,74.53989
CHE,2013-Q1,82.61921
CHE,2013-Q2,86.21202
CHE,2013-Q3,87.68863
CHE,2013-Q4,89.99088
CHE,2014-Q1,92.75449
CHE,2014-Q2,95.43318
CHE,2014-Q3,96.16442
CHE,2014-Q4,98.05848
CHE,2015-Q1,98.46857
CHE,2015-Q2,102.2717
CHE,2015-Q3,100.4279
CHE,2015-Q4,98.83184
CHE,2016-Q1,91.46146
CHE,2016-Q2,91.35942
CHE,2016-Q3,93.93534
CHE,2016-Q4,92.29002
CHE,2017-Q1,98.05903
CHE,2017-Q2,103.5376
CHE,2017-Q3,105.133
CHE,2017-Q4,108.9398
CHE,2018-Q1,106.8776
CHE,2018-Q2,103.606
CHE,2018-Q3,106.3735
CHE,2018-Q4,102.8248
CHE,2019-Q1,106.4387
CHE,2019-Q2,113.2822
CHE,2019-Q3,116.466
CHE,2019-Q4,120.6219
CHE,2020-Q1,119.6562
CHE,2020-Q2,114.0151
CHE,2020-Q3,119.736
CHE,2020-Q4,120.4764
CHE,2021-Q1,126.6081
CHE,2021-Q2,133.809
CHE,2021-Q3,142.5714
CHE,2021-Q4,144.1923
CHE,2022-Q1,140.5232
CHE,2022-Q2,133.1996
CHE,2022-Q3,124.7855
CHE,2022-Q4,122.6745
CHE,2023-Q1,127.1471
CHE,2023-Q2,129.4209
CHE,2023-Q3,125.8013
TUR,1995-Q1,0.3619356
TUR,1995-Q2,0.6090104
TUR,1995-Q3,0.5743042
TUR,1995-Q4,0.5338137
TUR,1996-Q1,0.6788359
TUR,1996-Q2,0.8217922
TUR,1996-Q3,0.823858
TUR,1996-Q4,1.064322
TUR,1997-Q1,1.809678
TUR,1997-Q2,1.924126
TUR,1997-Q3,2.585608
TUR,1997-Q4,3.734217
TUR,1998-Q1,4.107721
TUR,1998-Q2,4.907202
TUR,1998-Q3,4.207295
TUR,1998-Q4,2.868629
TUR,1999-Q1,4.104003
TUR,1999-Q2,6.391304
TUR,1999-Q3,7.078816
TUR,1999-Q4,10.925
TUR,2000-Q1,20.78981
TUR,2000-Q2,20.55059
TUR,2000-Q3,16.033
TUR,2000-Q4,14.3324
TUR,2001-Q1,11.8067
TUR,2001-Q2,13.50896
TUR,2001-Q3,11.58153
TUR,2001-Q4,13.38873
TUR,2002-Q1,15.03644
TUR,2002-Q2,13.50111
TUR,2002-Q3,11.91909
TUR,2002-Q4,14.18036
TUR,2003-Q1,13.15735
TUR,2003-Q2,13.51474
TUR,2003-Q3,14.44809
TUR,2003-Q4,19.74119
TUR,2004-Q1,23.4217
TUR,2004-Q2,22.12476
TUR,2004-Q3,24.55791
TUR,2004-Q4,28.52515
TUR,2005-Q1,33.08364
TUR,2005-Q2,31.30412
TUR,2005-Q3,37.3934
TUR,2005-Q4,43.76942
TUR,2006-Q1,54.7159
TUR,2006-Q2,49.3096
TUR,2006-Q3,45.33078
TUR,2006-Q4,48.16925
TUR,2007-Q1,51.38948
TUR,2007-Q2,56.73878
TUR,2007-Q3,62.65783
TUR,2007-Q4,68.50169
TUR,2008-Q1,55.81535
TUR,2008-Q2,50.46233
TUR,2008-Q3,47.52388
TUR,2008-Q4,32.76922
TUR,2009-Q1,31.04218
TUR,2009-Q2,40.28186
TUR,2009-Q3,53.87139
TUR,2009-Q4,60.74114
TUR,2010-Q1,66.1239
TUR,2010-Q2,70.14362
TUR,2010-Q3,74.50544
TUR,2010-Q4,84.15251
TUR,2011-Q1,80.16667
TUR,2011-Q2,81.09299
TUR,2011-Q3,71.93884
TUR,2011-Q4,68.00258
TUR,2012-Q1,72.21152
TUR,2012-Q2,73.00275
TUR,2012-Q3,80.79758
TUR,2012-Q4,90.10916
TUR,2013-Q1,100.4958
TUR,2013-Q2,103.5016
TUR,2013-Q3,90.37607
TUR,2013-Q4,92.03825
TUR,2014-Q1,80.25509
TUR,2014-Q2,94.20242
TUR,2014-Q3,98.5787
TUR,2014-Q4,99.90539
TUR,2015-Q1,105.372
TUR,2015-Q2,103.2748
TUR,2015-Q3,95.34483
TUR,2015-Q4,96.00838
TUR,2016-Q1,92.69353
TUR,2016-Q2,99.13483
TUR,2016-Q3,95.76668
TUR,2016-Q4,95.06264
TUR,2017-Q1,106.99
TUR,2017-Q2,118.2542
TUR,2017-Q3,132.0842
TUR,2017-Q4,133.6538
TUR,2018-Q1,144.4668
TUR,2018-Q2,127.7579
TUR,2018-Q3,116.8891
TUR,2018-Q4,115.9363
TUR,2019-Q1,123.7977
TUR,2019-Q2,114.7923
TUR,2019-Q3,123.6923
TUR,2019-Q4,129.9411
TUR,2020-Q1,137.2323
TUR,2020-Q2,127.705
TUR,2020-Q3,139.2828
TUR,2020-Q4,157.8254
TUR,2021-Q1,187.8628
TUR,2021-Q2,175.5574
TUR,2021-Q3,174.9657
TUR,2021-Q4,210.1982
TUR,2022-Q1,252.517
TUR,2022-Q2,306.0099
TUR,2022-Q3,360.3048
TUR,2022-Q4,558.3617
TUR,2023-Q1,630.5455
TUR,2023-Q2,621.0303
TUR,2023-Q3,917.6795
GBR,1995-Q1,46.29012
GBR,1995-Q2,49.72734
GBR,1995-Q3,52.80795
GBR,1995-Q4,54.393
GBR,1996-Q1,56.36905
GBR,1996-Q2,57.03868
GBR,1996-Q3,58.00566
GBR,1996-Q4,60.80261
GBR,1997-Q1,64.85148
GBR,1997-Q2,68.66288
GBR,1997-Q3,74.80024
GBR,1997-Q4,76.21621
GBR,1998-Q1,84.71313
GBR,1998-Q2,89.75805
GBR,1998-Q3,84.48594
GBR,1998-Q4,82.61916
GBR,1999-Q1,91.76522
GBR,1999-Q2,97.08533
GBR,1999-Q3,94.77519
GBR,1999-Q4,97.44317
GBR,2000-Q1,97.11412
GBR,2000-Q2,95.91545
GBR,2000-Q3,97.95408
GBR,2000-Q4,95.4475
GBR,2001-Q1,91.11514
GBR,2001-Q2,87.94016
GBR,2001-Q3,79.83655
GBR,2001-Q4,78.26005
GBR,2002-Q1,78.70919
GBR,2002-Q2,76.55653
GBR,2002-Q3,62.96227
GBR,2002-Q4,60.75179
GBR,2003-Q1,55.98009
GBR,2003-Q2,60.50943
GBR,2003-Q3,63.16071
GBR,2003-Q4,65.89408
GBR,2004-Q1,67.53249
GBR,2004-Q2,67.95894
GBR,2004-Q3,67.28012
GBR,2004-Q4,71.47146
GBR,2005-Q1,74.72226
GBR,2005-Q2,75.1292
GBR,2005-Q3,80.50803
GBR,2005-Q4,82.40216
GBR,2006-Q1,88.21346
GBR,2006-Q2,88.81378
GBR,2006-Q3,88.99722
GBR,2006-Q4,93.21721
GBR,2007-Q1,95.05199
GBR,2007-Q2,99.06829
GBR,2007-Q3,96.47054
GBR,2007-Q4,97.85562
GBR,2008-Q1,89.05438
GBR,2008-Q2,90.75734
GBR,2008-Q3,81.24842
GBR,2008-Q4,64.55611
GBR,2009-Q1,61.27649
GBR,2009-Q2,64.57182
GBR,2009-Q3,71.62496
GBR,2009-Q4,79.46201
GBR,2010-Q1,82.20958
GBR,2010-Q2,81.37402
GBR,2010-Q3,80.61408
GBR,2010-Q4,87.45341
GBR,2011-Q1,90.20271
GBR,2011-Q2,89.70702
GBR,2011-Q3,82.9113
GBR,2011-Q4,82.35889
GBR,2012-Q1,88.23949
GBR,2012-Q2,84.18119
GBR,2012-Q3,87.12927
GBR,2012-Q4,88.6813
GBR,2013-Q1,95.53596
GBR,2013-Q2,97.57661
GBR,2013-Q3,99.01932
GBR,2013-Q4,100.333
GBR,2014-Q1,101.2975
GBR,2014-Q2,102.5416
GBR,2014-Q3,102.4292
GBR,2014-Q4,99.0742
GBR,2015-Q1,102.9898
GBR,2015-Q2,104.9493
GBR,2015-Q3,96.94515
GBR,2015-Q4,95.11573
GBR,2016-Q1,90.84301
GBR,2016-Q2,94.11661
GBR,2016-Q3,102.5659
GBR,2016-Q4,105.0592
GBR,2017-Q1,110.2294
GBR,2017-Q2,111.9699
GBR,2017-Q3,111.9031
GBR,2017-Q4,113.4315
GBR,2018-Q1,111.3999
GBR,2018-Q2,114.3363
GBR,2018-Q3,114.4406
GBR,2018-Q4,105.9359
GBR,2019-Q1,107.194
GBR,2019-Q2,111.582
GBR,2019-Q3,111.5413
GBR,2019-Q4,111.1686
GBR,2020-Q1,104.1866
GBR,2020-Q2,90.68461
GBR,2020-Q3,91.8346
GBR,2020-Q4,93.97028
GBR,2021-Q1,101.0107
GBR,2021-Q2,106.2707
GBR,2021-Q3,107.4164
GBR,2021-Q4,109.7638
GBR,2022-Q1,112.9461
GBR,2022-Q2,112.7725
GBR,2022-Q3,110.5977
GBR,2022-Q4,110.2573
GBR,2023-Q1,117.7011
GBR,2023-Q2,116.7009
GBR,2023-Q3,113.888
USA,1995-Q1,25.82185
USA,1995-Q2,27.91683
USA,1995-Q3,29.99408
USA,1995-Q4,31.599
USA,1996-Q1,33.75011
USA,1996-Q2,35.01273
USA,1996-Q3,35.02621
USA,1996-Q4,38.09065
USA,1997-Q1,40.89534
USA,1997-Q2,42.63061
USA,1997-Q3,47.93786
USA,1997-Q4,49.38295
USA,1998-Q1,52.71678
USA,1998-Q2,56.85257
USA,1998-Q3,53.87644
USA,1998-Q4,54.52351
USA,1999-Q1,59.01668
USA,1999-Q2,62.48504
USA,1999-Q3,61.98428
USA,1999-Q4,61.77666
USA,2000-Q1,61.47152
USA,2000-Q2,63.89603
USA,2000-Q3,65.58514
USA,2000-Q4,63.95425
USA,2001-Q1,62.78694
USA,2001-Q2,62.13296
USA,2001-Q3,58.41995
USA,2001-Q4,56.59628
USA,2002-Q1,57.84077
USA,2002-Q2,56.37316
USA,2002-Q3,47.90897
USA,2002-Q4,46.98079
USA,2003-Q1,45.3238
USA,2003-Q2,49.42915
USA,2003-Q3,52.73785
USA,2003-Q4,56.6192
USA,2004-Q1,61.81828
USA,2004-Q2,60.96649
USA,2004-Q3,60.41148
USA,2004-Q4,64.57414
USA,2005-Q1,67.3415
USA,2005-Q2,66.85601
USA,2005-Q3,70.07876
USA,2005-Q4,71.04178
USA,2006-Q1,75.60726
USA,2006-Q2,77.04652
USA,2006-Q3,77.3959
USA,2006-Q4,83.04213
USA,2007-Q1,86.17699
USA,2007-Q2,91.38494
USA,2007-Q3,91.14911
USA,2007-Q4,92.70738
USA,2008-Q1,84.2466
USA,2008-Q2,86.14906
USA,2008-Q3,77.11359
USA,2008-Q4,53.64395
USA,2009-Q1,47.7175
USA,2009-Q2,53.53225
USA,2009-Q3,60.63835
USA,2009-Q4,66.32294
USA,2010-Q1,67.3168
USA,2010-Q2,66.72086
USA,2010-Q3,65.13765
USA,2010-Q4,71.58693
USA,2011-Q1,77.23933
USA,2011-Q2,78.02744
USA,2011-Q3,70.99938
USA,2011-Q4,68.65376
USA,2012-Q1,74.80493
USA,2012-Q2,72.76023
USA,2012-Q3,75.08566
USA,2012-Q4,77.37923
USA,2013-Q1,83.31729
USA,2013-Q2,86.59168
USA,2013-Q3,89.18593
USA,2013-Q4,93.96948
USA,2014-Q1,96.29462
USA,2014-Q2,100.1053
USA,2014-Q3,102.2646
USA,2014-Q4,100.5696
USA,2015-Q1,101.7028
USA,2015-Q2,103.8063
USA,2015-Q3,97.8527
USA,2015-Q4,96.63821
USA,2016-Q1,90.54796
USA,2016-Q2,97.06623
USA,2016-Q3,100.4258
USA,2016-Q4,100.9166
USA,2017-Q1,106.5986
USA,2017-Q2,108.5295
USA,2017-Q3,111.6664
USA,2017-Q4,116.8752
USA,2018-Q1,120.6047
USA,2018-Q2,118.1016
USA,2018-Q3,121.0241
USA,2018-Q4,113.901
USA,2019-Q1,115.5575
USA,2019-Q2,119.9513
USA,2019-Q3,121.1577
USA,2019-Q4,125.2528
USA,2020-Q1,120.0189
USA,2020-Q2,106.8753
USA,2020-Q3,118.4926
USA,2020-Q4,128.1044
USA,2021-Q1,142.0478
USA,2021-Q2,153.0035
USA,2021-Q3,155.5046
USA,2021-Q4,158.0451
USA,2022-Q1,155.4432
USA,2022-Q2,145.9139
USA,2022-Q3,138.9465
USA,2022-Q4,139.0872
USA,2023-Q1,145.4639
USA,2023-Q2,144.4937
USA,2023-Q3,149.4699
BRA,1995-Q1,6.805324
BRA,1995-Q2,7.342138
BRA,1995-Q3,8.562757
BRA,1995-Q4,8.557138
BRA,1996-Q1,10.03326
BRA,1996-Q2,10.8868
BRA,1996-Q3,12.69924
BRA,1996-Q4,13.44868
BRA,1997-Q1,17.02982
BRA,1997-Q2,21.50179
BRA,1997-Q3,23.96137
BRA,1997-Q4,20.61419
BRA,1998-Q1,21.0835
BRA,1998-Q2,21.60506
BRA,1998-Q3,16.94994
BRA,1998-Q4,14.82438
BRA,1999-Q1,17.42299
BRA,1999-Q2,22.91274
BRA,1999-Q3,21.93696
BRA,1999-Q4,26.50805
BRA,2000-Q1,35.38189
BRA,2000-Q2,31.5394
BRA,2000-Q3,34.12495
BRA,2000-Q4,29.62047
BRA,2001-Q1,32.77848
BRA,2001-Q2,29.49592
BRA,2001-Q3,25.73467
BRA,2001-Q4,24.79506
BRA,2002-Q1,27.07317
BRA,2002-Q2,25.17137
BRA,2002-Q3,19.92685
BRA,2002-Q4,20.16958
BRA,2003-Q1,21.8866
BRA,2003-Q2,25.89683
BRA,2003-Q3,29.23299
BRA,2003-Q4,38.86825
BRA,2004-Q1,44.9883
BRA,2004-Q2,40.78279
BRA,2004-Q3,44.63894
BRA,2004-Q4,48.87211
BRA,2005-Q1,52.57975
BRA,2005-Q2,50.70263
BRA,2005-Q3,54.96078
BRA,2005-Q4,63.02466
BRA,2006-Q1,74.77637
BRA,2006-Q2,75.82577
BRA,2006-Q3,73.2745
BRA,2006-Q4,82.44874
BRA,2007-Q1,88.90919
BRA,2007-Q2,102.2405
BRA,2007-Q3,110.2519
BRA,2007-Q4,126.3856
BRA,2008-Q1,122.9119
BRA,2008-Q2,135.6723
BRA,2008-Q3,111.0315
BRA,2008-Q4,74.58913
BRA,2009-Q1,79.67888
BRA,2009-Q2,99.13199
BRA,2009-Q3,112.286
BRA,2009-Q4,132.5033
BRA,2010-Q1,136.2466
BRA,2010-Q2,131.0478
BRA,2010-Q3,132.8779
BRA,2010-Q4,140.3842
BRA,2011-Q1,136.3113
BRA,2011-Q2,129.4859
BRA,2011-Q3,113.6543
BRA,2011-Q4,113.2779
BRA,2012-Q1,129.2009
BRA,2012-Q2,116.9257
BRA,2012-Q3,115.7333
BRA,2012-Q4,117.585
BRA,2013-Q1,117.9946
BRA,2013-Q2,107.0096
BRA,2013-Q3,100.9581
BRA,2013-Q4,105.7368
BRA,2014-Q1,96.20017
BRA,2014-Q2,106.0565
BRA,2014-Q3,114.9911
