LOCATION,TIME,QGDP
FIN,2006-Q2,0.244923148
FIN,2006-Q3,0.950365525
FIN,2006-Q4,0.785150741
FIN,2007-Q1,1.932458496
FIN,2007-Q2,1.797506864
FIN,2007-Q3,0.918417552
FIN,2007-Q4,1.319947274
FIN,2008-Q1,-0.122968349
FIN,2008-Q2,-0.802954874
FIN,2008-Q3,0.345367222
FIN,2008-Q4,-2.145738102
FIN,2009-Q1,-6.477614128
FIN,2009-Q2,-0.436809528
FIN,2009-Q3,0.924668988
FIN,2009-Q4,-0.771944872
FIN,2010-Q1,1.001905585
FIN,2010-Q2,2.761947367
FIN,2010-Q3,-0.410728143
FIN,2010-Q4,2.100121636
FIN,2011-Q1,0.558440833
FIN,2011-Q2,-0.174006405
FIN,2011-Q3,0.122387672
FIN,2011-Q4,0.027781379
FIN,2012-Q1,-0.4369723
FIN,2012-Q2,-1.058171539
FIN,2012-Q3,-0.385316617
FIN,2012-Q4,-0.07736141
FIN,2013-Q1,-0.857299318
FIN,2013-Q2,0.460926042
FIN,2013-Q3,0.348848232
FIN,2013-Q4,-0.179485726
FIN,2014-Q1,-0.772230003
FIN,2014-Q2,0.162133293
FIN,2014-Q3,0.386585668
FIN,2014-Q4,-0.239025686
FIN,2015-Q1,-0.777743972
FIN,2015-Q2,1.521684969
FIN,2015-Q3,-0.009438771
FIN,2015-Q4,0.560715904
FIN,2016-Q1,1.233455365
FIN,2016-Q2,0.155780572
FIN,2016-Q3,1.129504129
FIN,2016-Q4,0.307602168
FIN,2017-Q1,1.020370911
FIN,2017-Q2,1.273873841
FIN,2017-Q3,0.372894662
FIN,2017-Q4,0.647030592
FIN,2018-Q1,0.275516151
FIN,2018-Q2,-0.11800553
FIN,2018-Q3,-0.093457944
FIN,2018-Q4,0.038830153
FIN,2019-Q1,0.66514935
FIN,2019-Q2,0.795709478
FIN,2019-Q3,0.086941401
FIN,2019-Q4,-0.15114663
FIN,2020-Q1,-0.241852696
FIN,2020-Q2,-6.360972547
FIN,2020-Q3,4.986309535
FIN,2020-Q4,0.782414307
FIN,2021-Q1,0.028166535
FIN,2021-Q2,1.337533658
FIN,2021-Q3,1.048957121
FIN,2021-Q4,0.905731718
FIN,2022-Q1,-0.091974383
FIN,2022-Q2,0.72624365
FIN,2022-Q3,-0.450206486
FIN,2022-Q4,-0.635859771
FIN,2023-Q1,0.287454657
FIN,2023-Q2,0.636388453
BRA,1996-Q2,1.2506331
BRA,1996-Q3,3.479874624
BRA,1996-Q4,-0.746343615
BRA,1997-Q1,1.003418238
BRA,1997-Q2,0.568138238
BRA,1997-Q3,1.074603634
BRA,1997-Q4,1.022254756
BRA,1998-Q1,-1.973119576
BRA,1998-Q2,1.619556066
BRA,1998-Q3,-0.079947809
BRA,1998-Q4,-1.004539949
BRA,1999-Q1,0.161153242
BRA,1999-Q2,0.408469189
BRA,1999-Q3,0.10843973
BRA,1999-Q4,1.374515001
BRA,2000-Q1,1.085380885
BRA,2000-Q2,1.331479712
BRA,2000-Q3,1.368742638
BRA,2000-Q4,1.136341751
BRA,2001-Q1,0.239516124
BRA,2001-Q2,-0.37180788
BRA,2001-Q3,-0.437091292
BRA,2001-Q4,-0.474451539
BRA,2002-Q1,2.533692842
BRA,2002-Q2,0.375294398
BRA,2002-Q3,1.242491247
BRA,2002-Q4,0.977561947
BRA,2003-Q1,-0.320330801
BRA,2003-Q2,-0.826553528
BRA,2003-Q3,0.819086142
BRA,2003-Q4,1.044426487
BRA,2004-Q1,1.498928045
BRA,2004-Q2,2.700703789
BRA,2004-Q3,1.202065875
BRA,2004-Q4,0.838541214
BRA,2005-Q1,0.842797922
BRA,2005-Q2,1.134168915
BRA,2005-Q3,-0.668543921
BRA,2005-Q4,1.418139964
BRA,2006-Q1,1.439870825
BRA,2006-Q2,0.415539798
BRA,2006-Q3,1.621982508
BRA,2006-Q4,1.277882626
BRA,2007-Q1,1.754578074
BRA,2007-Q2,1.735406685
BRA,2007-Q3,1.000584866
BRA,2007-Q4,1.49227054
BRA,2008-Q1,1.335409092
BRA,2008-Q2,2.042782566
BRA,2008-Q3,1.484083476
BRA,2008-Q4,-3.711560716
BRA,2009-Q1,-1.329174663
BRA,2009-Q2,1.746241443
BRA,2009-Q3,2.354631012
BRA,2009-Q4,2.517297697
BRA,2010-Q1,2.156408821
BRA,2010-Q2,1.242608334
BRA,2010-Q3,0.885771313
BRA,2010-Q4,1.369511264
BRA,2011-Q1,1.468026024
BRA,2011-Q2,0.884766741
BRA,2011-Q3,-0.160688989
BRA,2011-Q4,0.919213466
BRA,2012-Q1,-1.370065112
BRA,2012-Q2,1.70544651
BRA,2012-Q3,1.738974788
BRA,2012-Q4,0.061748475
BRA,2013-Q1,0.487277975
BRA,2013-Q2,1.456426374
BRA,2013-Q3,0.408134071
BRA,2013-Q4,0.179706448
BRA,2014-Q1,0.75356496
BRA,2014-Q2,-1.319562176
BRA,2014-Q3,-0.093455163
BRA,2014-Q4,0.435753229
BRA,2015-Q1,-0.81185798
BRA,2015-Q2,-2.27506974
BRA,2015-Q3,-1.555835235
BRA,2015-Q4,-0.970046721
BRA,2016-Q1,-1.380557603
BRA,2016-Q2,0.313365617
BRA,2016-Q3,-0.482508315
BRA,2016-Q4,-0.129575633
BRA,2017-Q1,0.97340122
BRA,2017-Q2,0.781847992
BRA,2017-Q3,0.382545748
BRA,2017-Q4,0.519306474
BRA,2018-Q1,0.461319441
BRA,2018-Q2,0.025418525
BRA,2018-Q3,0.952769025
BRA,2018-Q4,-0.318574705
BRA,2019-Q1,0.275797144
BRA,2019-Q2,0.693892797
BRA,2019-Q3,0.012826685
BRA,2019-Q4,0.676266615
BRA,2020-Q1,-2.264595576
BRA,2020-Q2,-8.630505936
BRA,2020-Q3,7.93876336
BRA,2020-Q4,3.407631544
BRA,2021-Q1,0.856829274
BRA,2021-Q2,-0.188280316
BRA,2021-Q3,0.413825156
BRA,2021-Q4,1.137606174
BRA,2022-Q1,0.949870634
BRA,2022-Q2,1.036656557
BRA,2022-Q3,0.448567361
BRA,2022-Q4,0.090693735
BRA,2023-Q1,1.826551449
BRA,2023-Q2,0.908515245
NLD,1995-Q1,0.680302747
NLD,1995-Q2,0.784550155
NLD,1995-Q3,0.785696194
NLD,1995-Q4,0.712376003
NLD,1996-Q1,0.410827909
NLD,1996-Q2,1.114967157
NLD,1996-Q3,1.400073112
NLD,1996-Q4,0.710941146
NLD,1997-Q1,1.090973276
NLD,1997-Q2,1.041229521
NLD,1997-Q3,1.45275968
NLD,1997-Q4,1.282980368
NLD,1998-Q1,1.349037285
NLD,1998-Q2,0.715690359
NLD,1998-Q3,0.853584161
NLD,1998-Q4,0.915112376
NLD,1999-Q1,1.666753831
NLD,1999-Q2,1.112901909
NLD,1999-Q3,1.37722889
NLD,1999-Q4,1.406875109
NLD,2000-Q1,0.62271011
NLD,2000-Q2,1.116802889
NLD,2000-Q3,0.825163363
NLD,2000-Q4,1.299729489
NLD,2001-Q1,0.108520675
NLD,2001-Q2,0.505669035
NLD,2001-Q3,0.173787806
NLD,2001-Q4,0.322515301
NLD,2002-Q1,-0.610179976
NLD,2002-Q2,0.348263578
NLD,2002-Q3,0.155263883
NLD,2002-Q4,0.149651197
NLD,2003-Q1,0.017344153
NLD,2003-Q2,-0.345329821
NLD,2003-Q3,0.088712714
NLD,2003-Q4,0.535395784
NLD,2004-Q1,0.905236953
NLD,2004-Q2,0.476796103
NLD,2004-Q3,0.149388239
NLD,2004-Q4,0.218014009
NLD,2005-Q1,0.322858268
NLD,2005-Q2,0.703469864
NLD,2005-Q3,1.342952261
NLD,2005-Q4,0.630550925
NLD,2006-Q1,0.623937874
NLD,2006-Q2,1.497031303
NLD,2006-Q3,0.598152747
NLD,2006-Q4,0.824500468
NLD,2007-Q1,1.145697378
NLD,2007-Q2,0.511646773
NLD,2007-Q3,1.117501908
NLD,2007-Q4,1.353023647
NLD,2008-Q1,0.327531403
NLD,2008-Q2,0.492586831
NLD,2008-Q3,-0.122148031
NLD,2008-Q4,-0.659940783
NLD,2009-Q1,-3.593640784
NLD,2009-Q2,0.002508579
NLD,2009-Q3,0.400707908
NLD,2009-Q4,0.602328461
NLD,2010-Q1,-0.188878543
NLD,2010-Q2,0.438962834
NLD,2010-Q3,0.441823884
NLD,2010-Q4,1.128164665
NLD,2011-Q1,0.577128695
NLD,2011-Q2,-0.089398302
NLD,2011-Q3,0.000390709
NLD,2011-Q4,-0.603347144
NLD,2012-Q1,-0.208153284
NLD,2012-Q2,0.050932344
NLD,2012-Q3,-0.429226868
NLD,2012-Q4,-0.699748546
NLD,2013-Q1,0.322901448
NLD,2013-Q2,-0.180697917
NLD,2013-Q3,0.603037206
NLD,2013-Q4,0.634724177
NLD,2014-Q1,-0.094853292
NLD,2014-Q2,0.585474061
NLD,2014-Q3,0.250188693
NLD,2014-Q4,0.895655301
NLD,2015-Q1,0.594937081
NLD,2015-Q2,0.308192702
NLD,2015-Q3,0.345149652
NLD,2015-Q4,0.016091169
NLD,2016-Q1,0.917343894
NLD,2016-Q2,0.23613902
NLD,2016-Q3,1.118169233
NLD,2016-Q4,0.837311055
NLD,2017-Q1,0.524782008
NLD,2017-Q2,0.880814866
NLD,2017-Q3,0.708234501
NLD,2017-Q4,0.735463117
NLD,2018-Q1,0.505577197
NLD,2018-Q2,0.651351507
NLD,2018-Q3,0.118766163
NLD,2018-Q4,0.487706795
NLD,2019-Q1,0.826416375
NLD,2019-Q2,0.297512296
NLD,2019-Q3,0.213677408
NLD,2019-Q4,0.572641066
NLD,2020-Q1,-1.327838614
NLD,2020-Q2,-8.348639597
NLD,2020-Q3,6.376224562
NLD,2020-Q4,0.634352785
NLD,2021-Q1,1.224262986
NLD,2021-Q2,3.086725669
NLD,2021-Q3,1.914124475
NLD,2021-Q4,0.798697174
NLD,2022-Q1,0.517007219
NLD,2022-Q2,1.84199198
NLD,2022-Q3,-0.185737239
NLD,2022-Q4,0.86436159
NLD,2023-Q1,-0.432351603
NLD,2023-Q2,-0.314952389
USA,1995-Q1,0.35469547
USA,1995-Q2,0.298305699
USA,1995-Q3,0.850664868
USA,1995-Q4,0.679036536
USA,1996-Q1,0.748971329
USA,1996-Q2,1.667883947
USA,1996-Q3,0.897010936
USA,1996-Q4,1.038397649
USA,1997-Q1,0.645560777
USA,1997-Q2,1.661978105
USA,1997-Q3,1.250778573
USA,1997-Q4,0.858743563
USA,1998-Q1,0.999375401
USA,1998-Q2,0.925820507
USA,1998-Q3,1.252764553
USA,1998-Q4,1.616190702
USA,1999-Q1,0.943826615
USA,1999-Q2,0.83500003
USA,1999-Q3,1.323027026
USA,1999-Q4,1.642779005
USA,2000-Q1,0.364447361
USA,2000-Q2,1.820583008
USA,2000-Q3,0.099774128
USA,2000-Q4,0.594361755
USA,2001-Q1,-0.324221003
USA,2001-Q2,0.621389215
USA,2001-Q3,-0.400349016
USA,2001-Q4,0.277314358
USA,2002-Q1,0.828227216
USA,2002-Q2,0.615502456
USA,2002-Q3,0.403528704
USA,2002-Q4,0.130655767
USA,2003-Q1,0.516723187
USA,2003-Q2,0.893377801
USA,2003-Q3,1.66689627
USA,2003-Q4,1.154045728
USA,2004-Q1,0.572916486
USA,2004-Q2,0.778738758
USA,2004-Q3,0.941247225
USA,2004-Q4,1.022027369
USA,2005-Q1,1.110882508
USA,2005-Q2,0.486604478
USA,2005-Q3,0.78562198
USA,2005-Q4,0.567928238
USA,2006-Q1,1.34866612
USA,2006-Q2,0.245583731
USA,2006-Q3,0.150456188
USA,2006-Q4,0.843711696
USA,2007-Q1,0.293598861
USA,2007-Q2,0.63843453
USA,2007-Q3,0.602306657
USA,2007-Q4,0.609644003
USA,2008-Q1,-0.407429474
USA,2008-Q2,0.572295345
USA,2008-Q3,-0.526892902
USA,2008-Q4,-2.183097148
USA,2009-Q1,-1.165722531
USA,2009-Q2,-0.169238139
USA,2009-Q3,0.361929991
USA,2009-Q4,1.06796195
USA,2010-Q1,0.500053481
USA,2010-Q2,0.967704639
USA,2010-Q3,0.77314415
USA,2010-Q4,0.519595159
USA,2011-Q1,-0.240916068
USA,2011-Q2,0.678050751
USA,2011-Q3,-0.038767163
USA,2011-Q4,1.121678183
USA,2012-Q1,0.817922845
USA,2012-Q2,0.455859987
USA,2012-Q3,0.174882978
USA,2012-Q4,0.109838067
USA,2013-Q1,0.867789548
USA,2013-Q2,0.13938522
USA,2013-Q3,0.791653411
USA,2013-Q4,0.711171002
USA,2014-Q1,-0.350109737
USA,2014-Q2,1.284128907
USA,2014-Q3,1.164961644
USA,2014-Q4,0.448993402
USA,2015-Q1,0.813313626
USA,2015-Q2,0.580001432
USA,2015-Q3,0.323372673
USA,2015-Q4,0.146234347
USA,2016-Q1,0.589179869
USA,2016-Q2,0.302388807
USA,2016-Q3,0.601115379
USA,2016-Q4,0.496888796
USA,2017-Q1,0.429663114
USA,2017-Q2,0.503792981
USA,2017-Q3,0.827488715
USA,2017-Q4,1.005660086
USA,2018-Q1,0.692653861
USA,2018-Q2,0.697342921
USA,2018-Q3,0.722035914
USA,2018-Q4,0.181783198
USA,2019-Q1,0.54271061
USA,2019-Q2,0.67300894
USA,2019-Q3,0.889966473
USA,2019-Q4,0.443046894
USA,2020-Q1,-1.175154201
USA,2020-Q2,-8.484336154
USA,2020-Q3,7.854483117
USA,2020-Q4,0.963213279
USA,2021-Q1,1.542791999
USA,2021-Q2,1.707015905
USA,2021-Q3,0.656694491
USA,2021-Q4,1.69569402
USA,2022-Q1,-0.410338185
USA,2022-Q2,-0.144633973
USA,2022-Q3,0.801155209
USA,2022-Q4,0.637397896
USA,2023-Q1,0.496811816
USA,2023-Q2,0.511306154
SVK,1995-Q1,1.518912979
SVK,1995-Q2,1.66778009
SVK,1995-Q3,0.572507025
SVK,1995-Q4,1.908191085
SVK,1996-Q1,1.692511394
SVK,1996-Q2,1.172966115
SVK,1996-Q3,2.510711221
SVK,1996-Q4,1.970167103
SVK,1997-Q1,0.984859522
SVK,1997-Q2,1.487892826
SVK,1997-Q3,1.66720874
SVK,1997-Q4,-0.541455149
SVK,1998-Q1,1.773532253
SVK,1998-Q2,0.006105426
SVK,1998-Q3,-0.830511134
SVK,1998-Q4,7.570251068
SVK,1999-Q1,-3.355798878
SVK,1999-Q2,-1.700866226
SVK,1999-Q3,-0.622150899
SVK,1999-Q4,-0.452748666
SVK,2000-Q1,1.066957027
SVK,2000-Q2,0.990243441
SVK,2000-Q3,0.605358524
SVK,2000-Q4,0.567117707
SVK,2001-Q1,0.709814569
SVK,2001-Q2,1.057568335
SVK,2001-Q3,0.380058237
SVK,2001-Q4,2.176927985
SVK,2002-Q1,0.312620159
SVK,2002-Q2,1.004154717
SVK,2002-Q3,2.252005866
SVK,2002-Q4,0.657538313
SVK,2003-Q1,1.780488433
SVK,2003-Q2,1.511232261
SVK,2003-Q3,0.389685602
SVK,2003-Q4,1.688664099
SVK,2004-Q1,1.299163588
SVK,2004-Q2,0.657320691
SVK,2004-Q3,2.323282554
SVK,2004-Q4,1.533054326
SVK,2005-Q1,1.235111512
SVK,2005-Q2,2.099832481
SVK,2005-Q3,1.63407735
SVK,2005-Q4,1.455907425
SVK,2006-Q1,2.378920479
SVK,2006-Q2,2.336595827
SVK,2006-Q3,1.907920749
SVK,2006-Q4,2.818494113
SVK,2007-Q1,2.098513253
SVK,2007-Q2,2.476416286
SVK,2007-Q3,2.369428292
SVK,2007-Q4,6.372143062
SVK,2008-Q1,-2.84123046
SVK,2008-Q2,1.261141755
SVK,2008-Q3,1.444664861
SVK,2008-Q4,1.237732481
SVK,2009-Q1,-9.736689183
SVK,2009-Q2,1.713472341
SVK,2009-Q3,1.801164394
SVK,2009-Q4,2.036417377
SVK,2010-Q1,2.027152584
SVK,2010-Q2,1.248773792
SVK,2010-Q3,1.157996196
SVK,2010-Q4,0.691049833
SVK,2011-Q1,0.303288183
SVK,2011-Q2,0.691940304
SVK,2011-Q3,0.459111448
SVK,2011-Q4,0.760384068
SVK,2012-Q1,0.216932934
SVK,2012-Q2,0.153417523
SVK,2012-Q3,0.084419229
SVK,2012-Q4,-0.123398472
SVK,2013-Q1,0.033874313
SVK,2013-Q2,0.316880232
SVK,2013-Q3,0.455190212
SVK,2013-Q4,0.57509355
SVK,2014-Q1,0.612816873
SVK,2014-Q2,0.755822978
SVK,2014-Q3,0.953949732
SVK,2014-Q4,1.088411967
SVK,2015-Q1,1.90871988
SVK,2015-Q2,1.23339818
SVK,2015-Q3,1.149097163
SVK,2015-Q4,0.724404618
SVK,2016-Q1,-0.005867868
SVK,2016-Q2,0.248873777
SVK,2016-Q3,0.364861625
SVK,2016-Q4,0.599316657
SVK,2017-Q1,0.787895884
SVK,2017-Q2,0.940599107
SVK,2017-Q3,0.834615935
SVK,2017-Q4,1.190842932
SVK,2018-Q1,0.913294349
SVK,2018-Q2,1.183228165
SVK,2018-Q3,0.996155376
SVK,2018-Q4,0.511306262
SVK,2019-Q1,0.763417188
SVK,2019-Q2,0.295613977
SVK,2019-Q3,0.348258498
SVK,2019-Q4,0.621738855
SVK,2020-Q1,-3.134979598
SVK,2020-Q2,-7.46024566
SVK,2020-Q3,9.693978607
SVK,2020-Q4,0.766952434
SVK,2021-Q1,-0.138018094
SVK,2021-Q2,1.734122392
SVK,2021-Q3,0.629625086
SVK,2021-Q4,0.382593204
SVK,2022-Q1,0.251763788
SVK,2022-Q2,0.184443189
SVK,2022-Q3,0.354506422
SVK,2022-Q4,0.253426806
SVK,2023-Q1,0.309058314
SVK,2023-Q2,0.397128223
MEX,1995-Q1,-4.603543706
MEX,1995-Q2,-6.026639534
MEX,1995-Q3,2.135144169
MEX,1995-Q4,2.287795535
MEX,1996-Q1,2.334783814
MEX,1996-Q2,1.072452435
MEX,1996-Q3,1.468641987
MEX,1996-Q4,3.167623211
MEX,1997-Q1,0.363434864
MEX,1997-Q2,2.328748643
MEX,1997-Q3,2.111016741
MEX,1997-Q4,2.815053909
MEX,1998-Q1,1.52281222
MEX,1998-Q2,0.733513778
MEX,1998-Q3,0.501412138
MEX,1998-Q4,0.170694723
MEX,1999-Q1,0.863742958
MEX,1999-Q2,0.748115318
MEX,1999-Q3,0.954842405
MEX,1999-Q4,0.993639693
MEX,2000-Q1,2.083065089
MEX,2000-Q2,1.251156336
MEX,2000-Q3,1.10683088
MEX,2000-Q4,-1.135866312
MEX,2001-Q1,0.624084905
MEX,2001-Q2,-0.731879244
MEX,2001-Q3,-0.197557237
MEX,2001-Q4,-0.871135264
MEX,2002-Q1,-0.610045671
MEX,2002-Q2,1.032924177
MEX,2002-Q3,0.972083154
MEX,2002-Q4,0.209324976
MEX,2003-Q1,-0.062456167
MEX,2003-Q2,0.17283049
MEX,2003-Q3,0.035162136
MEX,2003-Q4,0.909954038
MEX,2004-Q1,1.330823799
MEX,2004-Q2,1.337724639
MEX,2004-Q3,-0.080920394
MEX,2004-Q4,1.069647022
MEX,2005-Q1,0.239802366
MEX,2005-Q2,-0.031664058
MEX,2005-Q3,1.050061464
MEX,2005-Q4,1.852400504
MEX,2006-Q1,1.947175748
MEX,2006-Q2,0.887616227
MEX,2006-Q3,0.247078016
MEX,2006-Q4,0.351421344
MEX,2007-Q1,0.687247144
MEX,2007-Q2,0.679934526
MEX,2007-Q3,0.360643273
MEX,2007-Q4,0.23556943
MEX,2008-Q1,0.04745043
MEX,2008-Q2,0.64422605
MEX,2008-Q3,0.123659539
MEX,2008-Q4,-1.606394549
MEX,2009-Q1,-6.188182766
MEX,2009-Q2,-1.608928022
MEX,2009-Q3,3.597623024
MEX,2009-Q4,2.156269152
MEX,2010-Q1,0.396369665
MEX,2010-Q2,1.19003376
MEX,2010-Q3,0.883383609
MEX,2010-Q4,0.809323817
MEX,2011-Q1,0.664970247
MEX,2011-Q2,0.43660895
MEX,2011-Q3,1.781994471
MEX,2011-Q4,0.721002112
MEX,2012-Q1,0.971762628
MEX,2012-Q2,0.678418789
MEX,2012-Q3,0.179171718
MEX,2012-Q4,0.780128565
MEX,2013-Q1,0.1128548
MEX,2013-Q2,-0.427490545
MEX,2013-Q3,0.625991018
MEX,2013-Q4,0.492064004
MEX,2014-Q1,0.635722819
MEX,2014-Q2,1.326146604
MEX,2014-Q3,0.154798169
MEX,2014-Q4,0.839802875
MEX,2015-Q1,0.45580486
MEX,2015-Q2,0.921057439
MEX,2015-Q3,1.191885246
MEX,2015-Q4,-0.325611891
MEX,2016-Q1,-0.052295161
MEX,2016-Q2,0.348367667
MEX,2016-Q3,0.958758253
MEX,2016-Q4,1.068540017
MEX,2017-Q1,0.578830705
MEX,2017-Q2,0.13602276
MEX,2017-Q3,-0.557795243
MEX,2017-Q4,1.27994064
MEX,2018-Q1,1.286485092
MEX,2018-Q2,-0.383423449
MEX,2018-Q3,0.576313596
MEX,2018-Q4,-0.183445666
MEX,2019-Q1,0.030125791
MEX,2019-Q2,-0.200010126
MEX,2019-Q3,-0.001359582
MEX,2019-Q4,-0.811603723
MEX,2020-Q1,-1.249899935
MEX,2020-Q2,-19.21927251
MEX,2020-Q3,15.74851574
MEX,2020-Q4,4.226475286
MEX,2021-Q1,0.55555542
MEX,2021-Q2,0.6945929
MEX,2021-Q3,-0.590781574
MEX,2021-Q4,1.413039363
MEX,2022-Q1,1.39047362
MEX,2022-Q2,0.991535805
MEX,2022-Q3,1.225160424
MEX,2022-Q4,0.639157768
MEX,2023-Q1,0.806486898
MEX,2023-Q2,0.800006076
BEL,1995-Q1,-0.055348257
BEL,1995-Q2,0.42061728
BEL,1995-Q3,0.599565735
BEL,1995-Q4,0.206090819
BEL,1996-Q1,-0.201498034
BEL,1996-Q2,0.701793472
BEL,1996-Q3,0.46045354
BEL,1996-Q4,0.78868044
BEL,1997-Q1,1.002376205
BEL,1997-Q2,1.546782044
BEL,1997-Q3,0.881444397
BEL,1997-Q4,0.556978064
BEL,1998-Q1,0.259883446
BEL,1998-Q2,0.332521666
BEL,1998-Q3,0.292275574
BEL,1998-Q4,0.223771857
BEL,1999-Q1,1.04496599
BEL,1999-Q2,1.368173585
BEL,1999-Q3,1.452361037
BEL,1999-Q4,1.18423025
BEL,2000-Q1,0.711111111
BEL,2000-Q2,0.719574385
BEL,2000-Q3,0.463712377
BEL,2000-Q4,0.977660399
BEL,2001-Q1,0.056388046
BEL,2001-Q2,0.017986043
BEL,2001-Q3,-0.190617769
BEL,2001-Q4,-0.09969491
BEL,2002-Q1,0.859674646
BEL,2002-Q2,0.855923515
BEL,2002-Q3,0.535435677
BEL,2002-Q4,0.373866936
BEL,2003-Q1,-0.263543192
BEL,2003-Q2,0.213740458
BEL,2003-Q3,0.408990765
BEL,2003-Q4,0.695603459
BEL,2004-Q1,1.498661289
BEL,2004-Q2,0.961516501
BEL,2004-Q3,0.872053567
BEL,2004-Q4,0.356570198
BEL,2005-Q1,0.526251103
BEL,2005-Q2,0.599075268
BEL,2005-Q3,0.395532035
BEL,2005-Q4,0.767038264
BEL,2006-Q1,0.614857043
BEL,2006-Q2,0.354937099
BEL,2006-Q3,0.880418794
BEL,2006-Q4,1.135413316
BEL,2007-Q1,1.417379597
BEL,2007-Q2,0.456797608
BEL,2007-Q3,0.77208828
BEL,2007-Q4,0.405803087
BEL,2008-Q1,0.431929904
BEL,2008-Q2,0.063486862
BEL,2008-Q3,-0.584322554
BEL,2008-Q4,-2.168833441
BEL,2009-Q1,-0.97325393
BEL,2009-Q2,0.047812829
BEL,2009-Q3,1.263779444
BEL,2009-Q4,0.802290461
BEL,2010-Q1,0.518118543
BEL,2010-Q2,0.985354241
BEL,2010-Q3,0.417149241
BEL,2010-Q4,0.505236083
BEL,2011-Q1,0.481369771
BEL,2011-Q2,0.207189998
BEL,2011-Q3,0.286440473
BEL,2011-Q4,0.29165661
BEL,2012-Q1,0.214596578
BEL,2012-Q2,-0.00100064
BEL,2012-Q3,0.243158053
BEL,2012-Q4,-0.045918265
BEL,2013-Q1,-0.274637479
BEL,2013-Q2,0.583834884
BEL,2013-Q3,0.309637595
BEL,2013-Q4,0.218360116
BEL,2014-Q1,0.429826386
BEL,2014-Q2,0.265272916
BEL,2014-Q3,0.690442001
BEL,2014-Q4,0.522583418
BEL,2015-Q1,0.519866681
BEL,2015-Q2,0.671848114
BEL,2015-Q3,0.191087084
BEL,2015-Q4,0.416906268
BEL,2016-Q1,0.057265569
BEL,2016-Q2,0.549434826
BEL,2016-Q3,0.175503505
BEL,2016-Q4,0.513277018
BEL,2017-Q1,0.651981383
BEL,2017-Q2,0.241505195
BEL,2017-Q3,-0.06443299
BEL,2017-Q4,0.801726796
BEL,2018-Q1,0.372646625
BEL,2018-Q2,0.452534656
BEL,2018-Q3,0.390736331
BEL,2018-Q4,0.977159917
BEL,2019-Q1,0.273895575
BEL,2019-Q2,0.553530566
BEL,2019-Q3,0.727681583
BEL,2019-Q4,0.595620803
BEL,2020-Q1,-2.89034274
BEL,2020-Q2,-11.39814434
BEL,2020-Q3,11.75639147
BEL,2020-Q4,-0.487440109
BEL,2021-Q1,1.424953383
BEL,2021-Q2,1.76805788
BEL,2021-Q3,2.346713164
BEL,2021-Q4,0.575202199
BEL,2022-Q1,0.616443141
BEL,2022-Q2,0.533696652
BEL,2022-Q3,0.314202108
BEL,2022-Q4,0.055071292
BEL,2023-Q1,0.370666598
BEL,2023-Q2,0.155087912
ISR,1995-Q2,2.136182555
ISR,1995-Q3,1.128489849
ISR,1995-Q4,0.630419928
ISR,1996-Q1,1.2235357
ISR,1996-Q2,1.865848848
ISR,1996-Q3,1.31781712
ISR,1996-Q4,1.647154936
ISR,1997-Q1,1.217699361
ISR,1997-Q2,0.106884981
ISR,1997-Q3,0.141845395
ISR,1997-Q4,1.817109267
ISR,1998-Q1,1.842065967
ISR,1998-Q2,-0.514326306
ISR,1998-Q3,1.083056827
ISR,1998-Q4,0.4179174
ISR,1999-Q1,0.063160327
ISR,1999-Q2,3.297104797
ISR,1999-Q3,0.368499536
ISR,1999-Q4,1.943077217
ISR,2000-Q1,1.254912341
ISR,2000-Q2,3.699134491
ISR,2000-Q3,3.162166256
ISR,2000-Q4,0.230674798
ISR,2001-Q1,-1.004679562
ISR,2001-Q2,-0.903628035
ISR,2001-Q3,-1.071124796
ISR,2001-Q4,-0.373898382
ISR,2002-Q1,0.846868205
ISR,2002-Q2,0.0366923
ISR,2002-Q3,0.020395044
ISR,2002-Q4,-0.017844674
ISR,2003-Q1,1.416436183
ISR,2003-Q2,-0.523507886
ISR,2003-Q3,0.745236857
ISR,2003-Q4,0.657272352
ISR,2004-Q1,1.462956741
ISR,2004-Q2,1.326473128
ISR,2004-Q3,1.385912141
ISR,2004-Q4,1.148554094
ISR,2005-Q1,1.130593003
ISR,2005-Q2,0.950936482
ISR,2005-Q3,1.163211249
ISR,2005-Q4,1.887540241
ISR,2006-Q1,1.738339865
ISR,2006-Q2,1.598075938
ISR,2006-Q3,-0.567190732
ISR,2006-Q4,1.460817698
ISR,2007-Q1,2.046610331
ISR,2007-Q2,1.471199444
ISR,2007-Q3,2.091220728
ISR,2007-Q4,1.638964171
ISR,2008-Q1,0.279203793
ISR,2008-Q2,0.205565233
ISR,2008-Q3,0.317370835
ISR,2008-Q4,-0.750865269
ISR,2009-Q1,0.235620108
ISR,2009-Q2,1.002374008
ISR,2009-Q3,0.842358177
ISR,2009-Q4,1.097352425
ISR,2010-Q1,1.668231995
ISR,2010-Q2,1.565119934
ISR,2010-Q3,1.159093704
ISR,2010-Q4,1.59675296
ISR,2011-Q1,1.784743954
ISR,2011-Q2,0.804320748
ISR,2011-Q3,1.998778119
ISR,2011-Q4,0.702457846
ISR,2012-Q1,-0.787997771
ISR,2012-Q2,1.040948093
ISR,2012-Q3,1.108655877
ISR,2012-Q4,0.177127521
ISR,2013-Q1,1.338509386
