Country,Time,ngdpsa,hdisa,gssa,compsa,emplsa,sharep,neer,tot,hpi,ir_mort,ir_cons,oecd,imfdeveloped,eu,ea
Transformation,,gr,gr,gr,gr,gr,gr,gr,gr,gr,n,n,n,n,n,n
SA,,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
Reciprocal,,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n
GBR,2018-10-31 00:00:00,0.257173624,0.99,-0.641014052,54.26032227,75.83325,105.9359,99.303333,98.75335552,134.0515,3.82,1.4376,1,1,0,1
GBR,2019-01-31 00:00:00,0.630363596,-0.32,-0.514135922,54.4938939,76.05743,107.194,100.173333,99.41914873,135.36655,3.87,1.250366667,1,1,0,1
GBR,2019-04-30 00:00:00,0.109963441,1.41,-0.514135922,54.4938939,76.1029,111.582,99.88,99.41914873,135.36655,3.82,1.079866667,1,1,0,1
GBR,2019-07-31 00:00:00,0.610854174,-0.06,-0.514135922,54.4938939,76.04663,111.5413,96.68,99.41914873,135.36655,3.8,0.6687,1,1,0,1
GBR,2019-10-31 00:00:00,-0.025112203,0.44,-0.514135922,54.4938939,76.47201,111.1686,101.276667,99.41914873,135.36655,3.8,0.744366667,1,1,0,1
GBR,2020-01-31 00:00:00,-2.640828448,-1.33,11.21452975,57.69066422,76.32597,104.1866,101.243333,100.5538624,139.25575,3.88,0.6058,1,1,0,1
GBR,2020-04-30 00:00:00,-20.99137261,-2.44,11.21452975,57.69066422,75.71138,90.68461,99.526667,100.5538624,139.25575,3.32,0.303333333,1,1,0,1
GBR,2020-07-31 00:00:00,16.60861429,3.12,11.21452975,57.69066422,74.92329,91.8346,99.436667,100.5538624,139.25575,3.21,0.251366667,1,1,0,1
GBR,2020-10-31 00:00:00,1.213880983,0.16,11.21452975,57.69066422,74.57873,93.97028,99.79,100.5538624,139.25575,3.21,0.337266667,1,1,0,1
GBR,2021-01-31 00:00:00,-1.052939341,0.27,6.703948677,56.49035784,74.67038,101.0107,102.903333,99.10164577,151.6788,3.26,0.611666667,1,1,0,1
GBR,2021-04-30 00:00:00,6.52844295,0.37,6.703948677,56.49035784,75.01875,106.2707,104.673333,99.10164577,151.6788,3.32,0.870733333,1,1,0,1
GBR,2021-07-31 00:00:00,1.733513287,-0.61,6.703948677,56.49035784,75.33553,107.4164,104.73,99.10164577,151.6788,3.33,0.714733333,1,1,0,1
GBR,2021-10-31 00:00:00,1.525013404,-0.77,6.703948677,56.49035784,75.4696,109.7638,104.856667,99.10164577,151.6788,3.34,0.9533,1,1,0,1
GBR,2022-01-31 00:00:00,0.487184155,-0.54,2.018848561,55.26914619,75.62624,112.9461,105.956667,96.8527406,166.48015,3.32,1.4133,1,1,0,1
GBR,2022-04-30 00:00:00,0.05129824,-1.51,2.018848561,55.26914619,75.51773,112.7725,103.483333,96.8527406,166.48015,3.63,2.041833333,1,1,0,1
GBR,2022-07-31 00:00:00,-0.093938796,0.07,2.018848561,55.26914619,75.47619,110.5977,101.29,96.8527406,166.48015,4.14,2.657966667,1,1,0,1
GBR,2022-10-31 00:00:00,0.129018134,1.44,2.018848561,55.26914619,75.62912,110.2573,101.283333,96.8527406,166.48015,4.75,3.676066667,1,1,0,1
IRL,1995-01-31 00:00:00,6.000089411,,5.504679253,48.46363564,,29.9931,93.04,102.9278899,34.94475,,,1,1,1,1
IRL,1995-04-30 00:00:00,1.220821663,,5.504679253,48.46363564,,30.89108,93.216667,102.9278899,34.94475,,,1,1,1,1
IRL,1995-07-31 00:00:00,0.716895511,,5.504679253,48.46363564,,33.66418,93.95,102.9278899,34.94475,,,1,1,1,1
IRL,1995-10-31 00:00:00,1.561441761,,5.504679253,48.46363564,,35.12233,94.123333,102.9278899,34.94475,,,1,1,1,1
IRL,1996-01-31 00:00:00,4.17733404,,4.966449939,48.75550676,,37.47497,94.4,102.9957314,39.126775,,,1,1,1,1
IRL,1996-04-30 00:00:00,1.366890406,,4.966449939,48.75550676,,40.64532,95.213333,102.9957314,39.126775,,,1,1,1,1
IRL,1996-07-31 00:00:00,-0.945921091,,4.966449939,48.75550676,,40.63581,96.68,102.9957314,39.126775,,,1,1,1,1
IRL,1996-10-31 00:00:00,1.404759821,,4.966449939,48.75550676,,42.90539,98.7,102.9957314,39.126775,,,1,1,1,1
IRL,1997-01-31 00:00:00,5.288600828,,4.395745181,47.01972551,,47.38166,99.636667,103.3172651,45.95675,,,1,1,1,1
IRL,1997-04-30 00:00:00,3.711123471,,4.395745181,47.01972551,,51.41385,96.58,103.3172651,45.95675,,,1,1,1,1
IRL,1997-07-31 00:00:00,1.284926928,,4.395745181,47.01972551,,58.14723,96.09,103.3172651,45.95675,,,1,1,1,1
IRL,1997-10-31 00:00:00,1.936297555,,4.395745181,47.01972551,,61.63256,96.093333,103.3172651,45.95675,,,1,1,1,1
IRL,1998-01-31 00:00:00,2.976589235,,4.613527517,45.00647605,,75.79449,92.436667,104.2755833,56.19555,,,1,1,1,1
IRL,1998-04-30 00:00:00,2.01529014,,4.613527517,45.00647605,,84.18364,93.986667,104.2755833,56.19555,,,1,1,1,1
IRL,1998-07-31 00:00:00,3.65810815,,4.613527517,45.00647605,,76.47849,95.52,104.2755833,56.19555,,,1,1,1,1
IRL,1998-10-31 00:00:00,-2.463318168,,4.613527517,45.00647605,,71.78744,96.573333,104.2755833,56.19555,,,1,1,1,1
IRL,1999-01-31 00:00:00,6.287434313,,0.872070192,44.59338149,,84.80218,94.32,104.0555877,66.661475,,,1,1,1,1
IRL,1999-04-30 00:00:00,0.770835124,,0.872070192,44.59338149,63.08013,82.44739,91.426667,104.0555877,66.661475,,,1,1,1,1
IRL,1999-07-31 00:00:00,3.928181686,,0.872070192,44.59338149,63.77315,78.67252,90.726667,104.0555877,66.661475,,,1,1,1,1
IRL,1999-10-31 00:00:00,2.264044596,,0.872070192,44.59338149,64.18932,77.03829,89.453333,104.0555877,66.661475,,,1,1,1,1
IRL,2000-01-31 00:00:00,1.081429859,,-2.837678881,43.34429046,64.62188,82.38521,87.1,103.9371028,75.916575,,,1,1,1,1
IRL,2000-04-30 00:00:00,2.753633421,,-2.837678881,43.34429046,65.12254,84.09315,85.236667,103.9371028,75.916575,,,1,1,1,1
IRL,2000-07-31 00:00:00,2.154780523,,-2.837678881,43.34429046,65.43256,85.15733,84.466667,103.9371028,75.916575,,,1,1,1,1
IRL,2000-10-31 00:00:00,0.589400921,,-2.837678881,43.34429046,65.54397,92.80932,83.263333,103.9371028,75.916575,,,1,1,1,1
IRL,2001-01-31 00:00:00,1.634699071,,2.028218938,43.09639346,65.73882,91.99236,86.833333,105.2620111,81.84845,,,1,1,1,1
IRL,2001-04-30 00:00:00,1.910164202,,2.028218938,43.09639346,65.72372,97.02896,84.983333,105.2620111,81.84845,,,1,1,1,1
IRL,2001-07-31 00:00:00,-0.367474068,,2.028218938,43.09639346,66.00138,93.73882,85.85,105.2620111,81.84845,,,1,1,1,1
IRL,2001-10-31 00:00:00,1.928934854,,2.028218938,43.09639346,65.83277,86.1387,86.296667,105.2620111,81.84845,,,1,1,1,1
IRL,2002-01-31 00:00:00,1.472953614,,0.364491531,41.62676165,65.62794,83.36185,85.716667,107.4835909,88.84265,,,1,1,1,1
IRL,2002-04-30 00:00:00,1.400350939,,0.364491531,41.62676165,65.59035,82.43864,87.35,107.4835909,88.84265,,,1,1,1,1
IRL,2002-07-31 00:00:00,1.779068959,,0.364491531,41.62676165,65.34321,69.01569,89.656667,107.4835909,88.84265,,,1,1,1,1
IRL,2002-10-31 00:00:00,1.663897314,,0.364491531,41.62676165,65.26238,66.46909,90.47,107.4835909,88.84265,,,1,1,1,1
IRL,2003-01-31 00:00:00,-0.664098666,,1.310365101,42.38580667,65.29475,63.54338,93.65,106.3639964,100.557875,4.14,7.24,1,1,1,1
IRL,2003-04-30 00:00:00,0.903910531,,1.310365101,42.38580667,65.49341,68.11217,96.266667,106.3639964,100.557875,4.03,7.06,1,1,1,1
IRL,2003-07-31 00:00:00,0.375493822,,1.310365101,42.38580667,65.40244,72.11177,95.726667,106.3639964,100.557875,3.61,,1,1,1,1
IRL,2003-10-31 00:00:00,5.78414322,,1.310365101,42.38580667,65.8063,76.175,97.31,106.3639964,100.557875,3.55,6.77,1,1,1,1
IRL,2004-01-31 00:00:00,-0.762163696,,1.909471491,43.21772348,66.04763,82.7373,98.593333,100.6498144,111.59865,3.38,6.73,1,1,1,1
IRL,2004-04-30 00:00:00,2.934076407,,1.909471491,43.21772348,65.96355,85.49423,97.046667,100.6498144,111.59865,3.4,6.61,1,1,1,1
IRL,2004-07-31 00:00:00,-1.044357566,,1.909471491,43.21772348,66.28184,87.83672,97.703333,100.6498144,111.59865,3.41,,1,1,1,1
IRL,2004-10-31 00:00:00,3.037749248,,1.909471491,43.21772348,66.81186,95.29223,99.923333,100.6498144,111.59865,3.4,6.32,1,1,1,1
IRL,2005-01-31 00:00:00,1.245070182,,2.60099386,44.24743589,67.18142,103.1905,99.98,102.3678255,124.359125,3.39,6.26,1,1,1,1
IRL,2005-04-30 00:00:00,2.583027639,,2.60099386,44.24743589,67.51587,99.3858,98.273333,102.3678255,124.359125,3.37,6.13,1,1,1,1
IRL,2005-07-31 00:00:00,-1.302243855,,2.60099386,44.24743589,67.89343,107.919,97.226667,102.3678255,124.359125,3.36,,1,1,1,1
IRL,2005-10-31 00:00:00,3.799904216,,2.60099386,44.24743589,67.99429,110.6634,96.386667,102.3678255,124.359125,3.36,6.18,1,1,1,1
IRL,2006-01-31 00:00:00,1.065521707,,0.70398901,44.80623574,68.48476,124.2372,96.61,101.3962317,142.864175,3.51,6.47,1,1,1,1
IRL,2006-04-30 00:00:00,0.736944358,,0.70398901,44.80623574,68.45834,123.3871,98.156667,101.3962317,142.864175,3.78,6.58,1,1,1,1
IRL,2006-07-31 00:00:00,0.970501515,,0.70398901,44.80623574,68.71059,125.2064,98.556667,101.3962317,142.864175,3.97,,1,1,1,1
IRL,2006-10-31 00:00:00,0.802688827,,0.70398901,44.80623574,69.00396,141.0847,98.676667,101.3962317,142.864175,4.38,7.08,1,1,1,1
IRL,2007-01-31 00:00:00,4.932975554,,0.379543178,45.57234173,71.805,152.6527,99.08,101.8791445,153.52125,4.56,7.15,1,1,1,1
IRL,2007-04-30 00:00:00,-1.019572904,0.41,0.379543178,45.57234173,71.81419,154.5685,100.05,101.8791445,153.52125,4.79,7.3,1,1,1,1
IRL,2007-07-31 00:00:00,-2.329073076,1.84,0.379543178,45.57234173,71.83748,136.4821,100.473333,101.8791445,153.52125,4.99,,1,1,1,1
IRL,2007-10-31 00:00:00,3.831683831,-1.36,0.379543178,45.57234173,71.50362,118.4125,102.573333,101.8791445,153.52125,5.04,7.64,1,1,1,1
IRL,2008-01-31 00:00:00,-2.883953145,2.76,6.095430377,48.89635176,71.05537,104.1807,104.416667,102.946366,142.864175,5.08,7.58,1,1,1,1
IRL,2008-04-30 00:00:00,-2.047908389,1.65,6.095430377,48.89635176,70.32677,97.33456,106.56,102.946366,142.864175,5.08,7.73,1,1,1,1
IRL,2008-07-31 00:00:00,-0.251314136,-0.34,6.095430377,48.89635176,69.35559,71.19006,105.17,102.946366,142.864175,5.47,,1,1,1,1
IRL,2008-10-31 00:00:00,-4.765665028,-2.33,6.095430377,48.89635176,67.93954,43.53585,102.05,102.946366,142.864175,5.33,6.85,1,1,1,1
IRL,2009-01-31 00:00:00,-0.235068538,3.09,11.20329774,48.83740801,65.19081,36.26431,103.5,101.471188,115.49945,3.94,5.99,1,1,1,1
IRL,2009-04-30 00:00:00,-0.348042376,-1.64,11.20329774,48.83740801,63.97783,42.24942,104.27,101.471188,115.49945,3.15,5.57,1,1,1,1
IRL,2009-07-31 00:00:00,-0.281509915,-0.03,11.20329774,48.83740801,63.03942,47.76387,105.526667,101.471188,115.49945,2.87,,1,1,1,1
IRL,2009-10-31 00:00:00,-2.384108491,-2.84,11.20329774,48.83740801,62.27362,48.6574,106.893333,101.471188,115.49945,2.81,5.43,1,1,1,1
IRL,2010-01-31 00:00:00,2.727949984,0.96,9.820721378,45.72147764,61.50585,48.61245,103.613333,98.10944566,100,2.71,5.5,1,1,1,1
IRL,2010-04-30 00:00:00,-0.025833113,-0.14,9.820721378,45.72147764,61.30645,50.51866,99.513333,98.10944566,100,2.98,5.09,1,1,1,1
IRL,2010-07-31 00:00:00,0.822486392,-0.41,9.820721378,45.72147764,60.831,45.39211,99.256667,98.10944566,100,2.99,,1,1,1,1
IRL,2010-10-31 00:00:00,-0.224474094,-2.11,9.820721378,45.72147764,60.17923,44.2272,101.1,98.10944566,100,3.15,5.29,1,1,1,1
IRL,2011-01-31 00:00:00,0.473861405,-2.8,5.01187042,44.15126803,60.02628,46.76215,100.946667,100.0986722,82.899525,3.18,5.38,1,1,1,1
IRL,2011-04-30 00:00:00,1.589733567,-1.88,5.01187042,44.15126803,60.39533,47.42767,103.11,100.0986722,82.899525,3.46,5.6,1,1,1,1
IRL,2011-07-31 00:00:00,-1.499196143,-0.77,5.01187042,44.15126803,59.69411,42.33442,102.086667,100.0986722,82.899525,3.67,,1,1,1,1
IRL,2011-10-31 00:00:00,0.226655945,2.61,5.01187042,44.15126803,59.94861,43.02879,100.66,100.0986722,82.899525,3.62,6.3,1,1,1,1
IRL,2012-01-31 00:00:00,-1.12430121,0.2,6.807067214,43.75089485,59.72059,50.28942,98.816667,98.19055198,71.7415,3.4,5.42,1,1,1,1
IRL,2012-04-30 00:00:00,2.883788226,-2.1,6.807067214,43.75089485,59.90338,50.30134,97.906667,98.19055198,71.7415,3.35,5.22,1,1,1,1
IRL,2012-07-31 00:00:00,-1.854767506,2.23,6.807067214,43.75089485,59.93327,51.64727,96.483333,98.19055198,71.7415,3.23,,1,1,1,1
IRL,2012-10-31 00:00:00,0.100501521,0.35,6.807067214,43.75089485,60.11055,53.05172,98.086667,98.19055198,71.7415,3.48,4.97,1,1,1,1
IRL,2013-01-31 00:00:00,-1.057954069,-2.86,4.568489106,42.80872198,60.85677,59.19814,99.903333,98.0208903,72.635275,3.38,5.07,1,1,1,1
IRL,2013-04-30 00:00:00,2.446144537,0.15,4.568489106,42.80872198,61.6268,63.37381,99.836667,98.0208903,72.635275,3.38,5.11,1,1,1,1
IRL,2013-07-31 00:00:00,2.981181595,-0.48,4.568489106,42.80872198,62.05389,67.15453,100.94,98.0208903,72.635275,3.47,,1,1,1,1
IRL,2013-10-31 00:00:00,-1.282657391,2.06,4.568489106,42.80872198,62.34809,70.88317,101.913333,98.0208903,72.635275,3.5,5.2,1,1,1,1
IRL,2014-01-31 00:00:00,4.377043698,-1.61,2.366059794,40.78068731,62.4936,78.61034,102.473333,96.08071898,84.667525,3.21,5.26,1,1,1,1
IRL,2014-04-30 00:00:00,2.930083597,-0.84,2.366059794,40.78068731,62.79903,78.79269,102.193333,96.08071898,84.667525,3.36,5.67,1,1,1,1
IRL,2014-07-31 00:00:00,0.828373017,0.09,2.366059794,40.78068731,63.32302,76.50835,100.37,96.08071898,84.667525,3.46,,1,1,1,1
IRL,2014-10-31 00:00:00,0.1893837,2.47,2.366059794,40.78068731,63.83099,78.79274,98.676667,96.08071898,84.667525,3.5,5.88,1,1,1,1
IRL,2015-01-31 00:00:00,21.38402717,0.75,3.314877708,31.63673607,64.05653,91.73064,94.166667,100,94.37185,3.36,6.26,1,1,1,1
IRL,2015-04-30 00:00:00,-2.89301596,1.4,3.314877708,31.63673607,64.70453,99.96202,92.973333,100,94.37185,3.51,6.48,1,1,1,1
IRL,2015-07-31 00:00:00,2.576782985,-0.59,3.314877708,31.63673607,64.84489,102.8383,94.116667,100,94.37185,3.41,,1,1,1,1
IRL,2015-10-31 00:00:00,1.137161222,-0.65,3.314877708,31.63673607,65.23349,105.4691,93.883333,100,94.37185,3.52,6.98,1,1,1,1
IRL,2016-01-31 00:00:00,-2.523943093,2.29,2.442951681,32.93814675,65.49715,100.9068,95.33,99.80530834,101.404575,3.31,6.93,1,1,1,1
IRL,2016-04-30 00:00:00,0.948244554,0.68,2.442951681,32.93814675,66.4556,99.53304,96.016667,99.80530834,101.404575,3.2,6.93,1,1,1,1
IRL,2016-07-31 00:00:00,0.128181402,1.93,2.442951681,32.93814675,66.74232,96.01779,96.36,99.80530834,101.404575,3.24,,1,1,1,1
IRL,2016-10-31 00:00:00,10.89968985,-1.4,2.442951681,32.93814675,66.90611,99.51279,95.906667,99.80530834,101.404575,3.19,7.16,1,1,1,1
IRL,2017-01-31 00:00:00,-2.55712058,2.6,5.582127779,32.04617448,67.23549,105.8952,95.416667,98.12295174,112.4349,3.17,8.13,1,1,1,1
IRL,2017-04-30 00:00:00,0.742014421,0.19,5.582127779,32.04617448,67.55309,111.3379,96.51,98.12295174,112.4349,3.23,8.07,1,1,1,1
IRL,2017-07-31 00:00:00,5.075103567,1.88,5.582127779,32.04617448,67.54195,108.4716,99.616667,98.12295174,112.4349,3.23,,1,1,1,1
IRL,2017-10-31 00:00:00,4.188309208,-0.5,5.582127779,32.04617448,67.98686,111.2742,99.846667,98.12295174,112.4349,3.23,7.9,1,1,1,1
IRL,2018-01-31 00:00:00,0.721387874,-0.83,4.783210149,30.59531432,67.99808,109.9823,101.116667,97.53013592,123.9171,3.05,7.91,1,1,1,1
IRL,2018-04-30 00:00:00,1.790052729,1.31,4.783210149,30.59531432,68.60141,111.8222,100.106667,97.53013592,123.9171,2.91,7.96,1,1,1,1
IRL,2018-07-31 00:00:00,0.346284507,0.72,4.783210149,30.59531432,68.62791,109.3019,100.236667,97.53013592,123.9171,3.05,,1,1,1,1
IRL,2018-10-31 00:00:00,1.506245129,0.72,4.783210149,30.59531432,68.77986,95.00898,99.61,97.53013592,123.9171,2.98,7.98,1,1,1,1
IRL,2019-01-31 00:00:00,1.400933134,0.36,5.728853847,30.22791927,69.37405,95.75076,98.746667,97.99437266,126.834325,2.99,5.18,1,1,1,1
IRL,2019-04-30 00:00:00,1.785625874,0.9,5.728853847,30.22791927,69.49886,100.8754,98.533333,97.99437266,126.834325,3,5.25,1,1,1,1
IRL,2019-07-31 00:00:00,1.134119491,0.29,5.728853847,30.22791927,69.22227,97.78223,98.536667,97.99437266,126.834325,2.96,5.11,1,1,1,1
IRL,2019-10-31 00:00:00,1.576110269,1.12,5.728853847,30.22791927,69.57236,109.4807,97.896667,97.99437266,126.834325,2.92,5.72,1,1,1,1
IRL,2020-01-31 00:00:00,3.405152044,4.95,21.61064583,28.44380671,69.6517,105.022,97.856667,97.82211922,127.227175,2.88,5.94,1,1,1,1
IRL,2020-04-30 00:00:00,-5.606062241,0.99,21.61064583,28.44380671,63.98517,90.48605,98.976667,97.82211922,127.227175,2.8,5.23,1,1,1,1
IRL,2020-07-31 00:00:00,11.91481835,-4.62,21.61064583,28.44380671,66.1331,101.4943,101.473333,97.82211922,127.227175,2.84,4.81,1,1,1,1
IRL,2020-10-31 00:00:00,-4.816807231,1.43,21.61064583,28.44380671,66.49258,112.7044,101.686667,97.82211922,127.227175,2.82,4.47,1,1,1,1
IRL,2021-01-31 00:00:00,11.4919942,0.9,20.2338628,27.22590027,66.07146,121.903,101.49,96.34987092,137.776225,2.79,4.1,1,1,1,1
IRL,2021-04-30 00:00:00,2.487425528,1.35,20.2338628,27.22590027,69.13724,131.6352,101.416667,96.34987092,137.776225,2.7,4.21,1,1,1,1
IRL,2021-07-31 00:00:00,2.553438147,0.96,20.2338628,27.22590027,71.5956,137.2227,100.48,96.34987092,137.776225,2.73,4.21,1,1,1,1
IRL,2021-10-31 00:00:00,-2.536951676,-3.2,20.2338628,27.22590027,72.58836,134.234,99.22,96.34987092,137.776225,2.7,4.47,1,1,1,1
IRL,2022-01-31 00:00:00,6.821539532,0.09,,25.29130619,73.1803,127.7944,98.396667,96.84388757,154.719575,2.72,4.02,1,1,1,1
IRL,2022-04-30 00:00:00,2.179174274,1.59,,25.29130619,73.71295,112.9029,96.97,96.84388757,154.719575,2.72,4.19,1,1,1,1
IRL,2022-07-31 00:00:00,2.363202506,-1.07,,25.29130619,72.81447,108.523,95.366667,96.84388757,154.719575,2.76,4.52,1,1,1,1
IRL,2022-10-31 00:00:00,-0.861391496,-2.76,,25.29130619,73.08205,112.899,96.766667,96.84388757,154.719575,2.74,5.51,1,1,1,1
NLD,1995-01-31 00:00:00,0.680302747,,10.34053914,55.29548173,,38.11865,93.973333,97.68555789,37.997125,,,1,1,1,1
NLD,1995-04-30 00:00:00,0.784550155,,10.34053914,55.29548173,,39.25422,96.023333,97.68555789,37.997125,,,1,1,1,1
NLD,1995-07-31 00:00:00,0.785696194,,10.34053914,55.29548173,,42.08146,95.143333,97.68555789,37.997125,,,1,1,1,1
NLD,1995-10-31 00:00:00,0.712376003,,10.34053914,55.29548173,,42.80579,95.946667,97.68555789,37.997125,,,1,1,1,1
NLD,1996-01-31 00:00:00,0.410827909,,8.920778164,55.21526582,,47.33404,95.123333,97.62096603,42.065025,,,1,1,1,1
NLD,1996-04-30 00:00:00,1.114967157,,8.920778164,55.21526582,,52.29222,93.666667,97.62096603,42.065025,,,1,1,1,1
NLD,1996-07-31 00:00:00,1.400073112,,8.920778164,55.21526582,,52.48382,94.163333,97.62096603,42.065025,,,1,1,1,1
NLD,1996-10-31 00:00:00,0.710941146,,8.920778164,55.21526582,,57.53079,93,97.62096603,42.065025,,,1,1,1,1
NLD,1997-01-31 00:00:00,1.090973276,,8.759733037,54.53141942,,67.08733,90.673333,98.77310337,47.094075,,,1,1,1,1
NLD,1997-04-30 00:00:00,1.041229521,,8.759733037,54.53141942,,74.73255,89.66,98.77310337,47.094075,,,1,1,1,1
NLD,1997-07-31 00:00:00,1.45275968,,8.759733037,54.53141942,,87.92477,88.186667,98.77310337,47.094075,,,1,1,1,1
NLD,1997-10-31 00:00:00,1.282980368,,8.759733037,54.53141942,,84.27039,90.45,98.77310337,47.094075,,,1,1,1,1
NLD,1998-01-31 00:00:00,1.349037285,,6.922986312,54.75806565,,93.33157,90.836667,100.0231574,52.212525,,,1,1,1,1
NLD,1998-04-30 00:00:00,0.715690359,,6.922986312,54.75806565,,107.0846,91.573333,100.0231574,52.212525,,,1,1,1,1
NLD,1998-07-31 00:00:00,0.853584161,,6.922986312,54.75806565,,102.1451,93.213333,100.0231574,52.212525,,,1,1,1,1
NLD,1998-10-31 00:00:00,0.915112376,,6.922986312,54.75806565,,91.03707,94.97,100.0231574,52.212525,,,1,1,1,1
NLD,1999-01-31 00:00:00,1.666753831,,4.679948448,55.74624424,,100.645,93.846667,99.28986609,60.72835,,,1,1,1,1
NLD,1999-04-30 00:00:00,1.112901909,,4.679948448,55.74624424,,107.7996,91.89,99.28986609,60.72835,,,1,1,1,1
NLD,1999-07-31 00:00:00,1.37722889,,4.679948448,55.74624424,,110.6969,91.323333,99.28986609,60.72835,,,1,1,1,1
NLD,1999-10-31 00:00:00,1.406875109,,4.679948448,55.74624424,,116.0196,90.543333,99.28986609,60.72835,,,1,1,1,1
NLD,2000-01-31 00:00:00,0.62271011,,4.079335163,55.85833547,71.81953,130.6964,88.81,99.21866964,71.81455,,,1,1,1,1
NLD,2000-04-30 00:00:00,1.116802889,,4.079335163,55.85833547,72.70621,131.2315,87.32,99.21866964,71.81455,,,1,1,1,1
NLD,2000-07-31 00:00:00,0.825163363,,4.079335163,55.85833547,73.33804,134.5055,86.726667,99.21866964,71.81455,,,1,1,1,1
NLD,2000-10-31 00:00:00,1.299729489,,4.079335163,55.85833547,73.83019,130.1273,85.99,99.21866964,71.81455,,,1,1,1,1
NLD,2001-01-31 00:00:00,0.108520675,,5.07381572,55.54497128,73.94598,119.9081,88.843333,100.699517,79.8163,,,1,1,1,1
NLD,2001-04-30 00:00:00,0.505669035,,5.07381572,55.54497128,73.97926,114.9293,87.693333,100.699517,79.8163,,,1,1,1,1
NLD,2001-07-31 00:00:00,0.173787806,,5.07381572,55.54497128,74.20334,101.3235,88.53,100.699517,79.8163,,,1,1,1,1
NLD,2001-10-31 00:00:00,0.322515301,,5.07381572,55.54497128,74.3256,94.11152,88.92,100.699517,79.8163,,,1,1,1,1
NLD,2002-01-31 00:00:00,-0.610179976,,5.100893678,55.99115956,74.26822,97.97338,88.453333,101.4772697,84.890025,,,1,1,1,1
NLD,2002-04-30 00:00:00,0.348263578,,5.100893678,55.99115956,74.43726,95.40317,89.673333,101.4772697,84.890025,,,1,1,1,1
NLD,2002-07-31 00:00:00,0.155263883,,5.100893678,55.99115956,74.48672,71.63614,91.686667,101.4772697,84.890025,,,1,1,1,1
NLD,2002-10-31 00:00:00,0.149651197,,5.100893678,55.99115956,74.45969,66.23402,92.396667,101.4772697,84.890025,,,1,1,1,1
NLD,2003-01-31 00:00:00,0.017344153,,4.783954632,56.22459748,74.07298,57.60743,94.76,101.4944167,87.95215,5.65,7.03,1,1,1,1
NLD,2003-04-30 00:00:00,-0.345329821,,4.783954632,56.22459748,73.75138,58.5014,96.596667,101.4944167,87.95215,5.55,6.8,1,1,1,1
NLD,2003-07-31 00:00:00,0.088712714,,4.783954632,56.22459748,73.55392,64.09419,96.17,101.4944167,87.95215,5.43,,1,1,1,1
NLD,2003-10-31 00:00:00,0.535395784,,4.783954632,56.22459748,73.17964,65.99615,97.456667,101.4944167,87.95215,5.33,6.58,1,1,1,1
NLD,2004-01-31 00:00:00,0.905236953,,4.517685357,55.35467161,73.22832,69.91783,98.696667,101.0545368,91.774225,5.24,6.48,1,1,1,1
NLD,2004-04-30 00:00:00,0.476796103,,4.517685357,55.35467161,73.10111,69.46688,97.546667,101.0545368,91.774225,5.15,6.38,1,1,1,1
NLD,2004-07-31 00:00:00,0.149388239,,4.517685357,55.35467161,73.19926,67.64716,98.043333,101.0545368,91.774225,5.09,,1,1,1,1
NLD,2004-10-31 00:00:00,0.218014009,,4.517685357,55.35467161,72.94102,70.08092,99.456667,101.0545368,91.774225,5.03,6.24,1,1,1,1
NLD,2005-01-31 00:00:00,0.322858268,,2.932119379,54.0881655,70.41714,75.9256,99.243333,101.3575227,95.32765,4.98,6.1,1,1,1,1
NLD,2005-04-30 00:00:00,0.703469864,,2.932119379,54.0881655,70.51377,76.39852,97.98,101.3575227,95.32765,4.89,6.07,1,1,1,1
NLD,2005-07-31 00:00:00,1.342952261,,2.932119379,54.0881655,70.61476,82.65489,96.976667,101.3575227,95.32765,4.81,,1,1,1,1
NLD,2005-10-31 00:00:00,0.630550925,,2.932119379,54.0881655,70.9585,85.95599,96.27,101.3575227,95.32765,4.73,5.82,1,1,1,1
NLD,2006-01-31 00:00:00,0.623937874,,2.31977652,52.75401183,71.11403,94.93585,96.23,101.4741103,99.4008,4.67,5.76,1,1,1,1
NLD,2006-04-30 00:00:00,1.497031303,,2.31977652,52.75401183,71.2098,94.76015,97.563333,101.4741103,99.4008,4.67,5.84,1,1,1,1
NLD,2006-07-31 00:00:00,0.598152747,,2.31977652,52.75401183,71.65397,95.70084,98.053333,101.4741103,99.4008,4.68,,1,1,1,1
NLD,2006-10-31 00:00:00,0.824500468,,2.31977652,52.75401183,72.28758,102.8031,98.066667,101.4741103,99.4008,4.72,6.14,1,1,1,1
NLD,2007-01-31 00:00:00,1.145697378,,2.315268923,52.56459218,72.77247,107.1402,98.316667,101.1954571,104.214525,4.76,6.22,1,1,1,1
NLD,2007-04-30 00:00:00,0.511646773,-0.43,2.315268923,52.56459218,73.2823,115.3611,98.94,101.1954571,104.214525,4.78,6.29,1,1,1,1
NLD,2007-07-31 00:00:00,1.117501908,1.16,2.315268923,52.56459218,73.75451,114.6541,99.213333,101.1954571,104.214525,4.81,,1,1,1,1
NLD,2007-10-31 00:00:00,1.353023647,-0.14,2.315268923,52.56459218,74.03915,111.8988,100.47,101.1954571,104.214525,4.88,6.49,1,1,1,1
