LOCATION,TIME,QGDP,HHSAV,HHDI,ECT,EMP,CLIR
USA,2011-01-31,-0.240916068,7.005762538,0.84,54.6920749,66.6543,10.94
USA,2011-04-30,0.678050751,7.005762538,-0.38,54.6920749,66.49495,10.98
USA,2011-07-31,-0.038767163,7.005762538,0.33,54.6920749,66.58437,11.37
USA,2011-10-31,1.121678183,7.005762538,0.02,54.6920749,66.78328,10.8
USA,2012-01-31,0.817922845,8.853394452,1.32,54.68583143,66.96033,10.36
USA,2012-04-30,0.455859987,8.853394452,0.5,54.68583143,67.03594,10.89
USA,2012-07-31,0.174882978,8.853394452,-0.91,54.68583143,67.12069,10.94
USA,2012-10-31,0.109838067,8.853394452,2.51,54.68583143,67.36121,10.37
USA,2013-01-31,0.867789548,6.31511564,-3.94,54.47850526,67.22652,10.64
USA,2013-04-30,0.13938522,6.31511564,0.65,54.47850526,67.32445,10.12
USA,2013-07-31,0.791653411,6.31511564,0.21,54.47850526,67.45781,10.34
USA,2013-10-31,0.711171002,6.31511564,0.0,54.47850526,67.37549,10.13
USA,2014-01-31,-0.350109737,7.284935359,0.97,54.76892241,67.77213,10.22
USA,2014-04-30,1.284128907,7.284935359,1.03,54.76892241,68.03933,10.09
USA,2014-07-31,1.164961644,7.284935359,0.72,54.76892241,68.2266,9.62
USA,2014-10-31,0.448993402,7.284935359,1.13,54.76892241,68.52819,10.73
USA,2015-01-31,0.813313626,7.781935091,1.19,55.34406031,68.50365,10.47
USA,2015-04-30,0.580001432,7.781935091,0.08,55.34406031,68.72249,9.85
USA,2015-07-31,0.323372673,7.781935091,0.34,55.34406031,68.68228,9.69
USA,2015-10-31,0.146234347,7.781935091,0.36,55.34406031,68.89592,9.8
USA,2016-01-31,0.589179869,7.220444068,0.68,55.34628307,69.24448,9.66
USA,2016-04-30,0.302388807,7.220444068,-0.3,55.34628307,69.22059,10.03
USA,2016-07-31,0.601115379,7.220444068,0.36,55.34628307,69.36547,9.65
USA,2016-10-31,0.496888796,7.220444068,0.46,55.34628307,69.51654,9.64
USA,2017-01-31,0.429663114,7.504951488,0.88,55.56692122,69.79129,9.45
USA,2017-04-30,0.503792981,7.504951488,0.91,55.56692122,70.06439,10.05
USA,2017-07-31,0.827488715,7.504951488,0.53,55.56692122,70.26738,10.13
USA,2017-10-31,1.005660086,7.504951488,0.39,55.56692122,70.28224,9.76
USA,2018-01-31,0.692653861,7.82418552,0.93,55.48669856,70.49175,10.57
USA,2018-04-30,0.697342921,7.82418552,0.76,55.48669856,70.66767,10.22
USA,2018-07-31,0.722035914,7.82418552,0.84,55.48669856,70.73279,10.31
USA,2018-10-31,0.181783198,7.82418552,0.82,55.48669856,70.97482,10.08
USA,2019-01-31,0.54271061,9.133134073,1.09,55.65811481,71.04366,10.65
USA,2019-04-30,0.67300894,9.133134073,-0.22,55.65811481,71.17416,10.36
USA,2019-07-31,0.889966473,9.133134073,0.53,55.65811481,71.46662,10.63
USA,2019-10-31,0.443046894,9.133134073,0.43,55.65811481,71.71152,10.07
USA,2020-01-31,-1.175154201,17.49035854,0.67,57.02389941,71.371,10.21
USA,2020-04-30,-8.484336154,17.49035854,9.99,57.02389941,62.39488,9.63
USA,2020-07-31,7.854483117,17.49035854,-3.34,57.02389941,66.38037,9.5
USA,2020-10-31,0.963213279,17.49035854,-1.82,57.02389941,67.88529,9.26
USA,2021-01-31,1.542791999,12.36290392,11.41,55.80902113,68.39278,9.65
USA,2021-04-30,1.707015905,12.36290392,-7.57,55.80902113,68.90335,9.46
USA,2021-07-31,0.656694491,12.36290392,-1.28,55.80902113,69.75758,9.58
USA,2021-10-31,1.69569402,12.36290392,-1.37,55.80902113,70.55584,9.39
USA,2022-01-31,-0.410338185,,-2.35,,70.97579,9.09
USA,2022-04-30,-0.144633973,,-0.42,,71.27409,9.39
USA,2022-07-31,0.801155209,,0.57,,71.39587,8.73
USA,2022-10-31,0.637397896,,0.14,,71.39834,10.16
USA,2023-01-31,0.496811816,,2.29,,71.78157,11.21
USA,2023-04-30,0.511306154,,0.49,,71.9695,11.48
BEL,1995-01-31,-0.055348257,15.781683,,56.13114174,,
BEL,1995-04-30,0.42061728,15.781683,,56.13114174,,
BEL,1995-07-31,0.599565735,15.781683,,56.13114174,,
BEL,1995-10-31,0.206090819,15.781683,,56.13114174,,
BEL,1996-01-31,-0.201498034,13.94139968,,56.51581321,,
BEL,1996-04-30,0.701793472,13.94139968,,56.51581321,,
BEL,1996-07-31,0.46045354,13.94139968,,56.51581321,,
BEL,1996-10-31,0.78868044,13.94139968,,56.51581321,,
BEL,1997-01-31,1.002376205,13.24442216,,56.25850194,,
BEL,1997-04-30,1.546782044,13.24442216,,56.25850194,,
BEL,1997-07-31,0.881444397,13.24442216,,56.25850194,,
BEL,1997-10-31,0.556978064,13.24442216,,56.25850194,,
BEL,1998-01-31,0.259883446,12.43700265,,56.15971016,,
BEL,1998-04-30,0.332521666,12.43700265,,56.15971016,,
BEL,1998-07-31,0.292275574,12.43700265,,56.15971016,,
BEL,1998-10-31,0.223771857,12.43700265,,56.15971016,,
BEL,1999-01-31,1.04496599,12.68316954,,56.88120035,59.19458,
BEL,1999-04-30,1.368173585,12.68316954,,56.88120035,59.02541,
BEL,1999-07-31,1.452361037,12.68316954,,56.88120035,59.5428,
BEL,1999-10-31,1.18423025,12.68316954,,56.88120035,59.48914,
BEL,2000-01-31,0.711111111,11.45003139,,56.23329691,60.0768,
BEL,2000-04-30,0.719574385,11.45003139,,56.23329691,60.99867,
BEL,2000-07-31,0.463712377,11.45003139,,56.23329691,60.83659,
BEL,2000-10-31,0.977660399,11.45003139,,56.23329691,60.2291,
BEL,2001-01-31,0.056388046,12.87305817,,57.30878084,60.34664,
BEL,2001-04-30,0.017986043,12.87305817,,57.30878084,59.82,
BEL,2001-07-31,-0.190617769,12.87305817,,57.30878084,60.11423,
BEL,2001-10-31,-0.09969491,12.87305817,,57.30878084,59.48209,
BEL,2002-01-31,0.859674646,12.45279195,,58.05707949,59.79707,
BEL,2002-04-30,0.855923515,12.45279195,,58.05707949,59.79333,
BEL,2002-07-31,0.535435677,12.45279195,,58.05707949,60.0922,
BEL,2002-10-31,0.373866936,12.45279195,,58.05707949,59.86895,
BEL,2003-01-31,-0.263543192,11.76971001,,57.43876302,59.31549,
BEL,2003-04-30,0.213740458,11.76971001,,57.43876302,59.45819,
BEL,2003-07-31,0.408990765,11.76971001,,57.43876302,59.36152,
BEL,2003-10-31,0.695603459,11.76971001,,57.43876302,60.22667,
BEL,2004-01-31,1.498661289,10.48160732,,56.20286401,60.07957,
BEL,2004-04-30,0.961516501,10.48160732,,56.20286401,60.58495,
BEL,2004-07-31,0.872053567,10.48160732,,56.20286401,60.1418,
BEL,2004-10-31,0.356570198,10.48160732,,56.20286401,60.51474,
BEL,2005-01-31,0.526251103,10.18473571,,55.62479613,61.20214,
BEL,2005-04-30,0.599075268,10.18473571,,55.62479613,61.13789,
BEL,2005-07-31,0.395532035,10.18473571,,55.62479613,61.00241,
BEL,2005-10-31,0.767038264,10.18473571,,55.62479613,60.95309,
BEL,2006-01-31,0.614857043,10.85632649,,55.64849084,60.52936,
BEL,2006-04-30,0.354937099,10.85632649,,55.64849084,60.60076,
BEL,2006-07-31,0.880418794,10.85632649,,55.64849084,61.02234,
BEL,2006-10-31,1.135413316,10.85632649,,55.64849084,61.78792,
BEL,2007-01-31,1.417379597,11.23807433,,55.48328723,61.82721,
BEL,2007-04-30,0.456797608,11.23807433,,55.48328723,61.79429,
BEL,2007-07-31,0.77208828,11.23807433,,55.48328723,62.02352,
BEL,2007-10-31,0.405803087,11.23807433,,55.48328723,62.53598,
BEL,2008-01-31,0.431929904,11.88596584,,57.20934825,62.72627,
BEL,2008-04-30,0.063486862,11.88596584,,57.20934825,62.27111,
BEL,2008-07-31,-0.584322554,11.88596584,,57.20934825,62.43763,
BEL,2008-10-31,-2.168833441,11.88596584,,57.20934825,62.16187,
BEL,2009-01-31,-0.97325393,12.1672895,,58.44874362,61.95055,
BEL,2009-04-30,0.047812829,12.1672895,,58.44874362,61.57531,
BEL,2009-07-31,1.263779444,12.1672895,,58.44874362,61.24948,
BEL,2009-10-31,0.802290461,12.1672895,,58.44874362,61.63769,
BEL,2010-01-31,0.518118543,9.25756708,,56.94860751,62.04634,
BEL,2010-04-30,0.985354241,9.25756708,,56.94860751,61.55378,
BEL,2010-07-31,0.417149241,9.25756708,,56.94860751,61.86898,
BEL,2010-10-31,0.505236083,9.25756708,,56.94860751,62.57756,
BEL,2011-01-31,0.481369771,8.349677754,,57.47248968,61.41132,2.75
BEL,2011-04-30,0.207189998,8.349677754,,57.47248968,62.57045,3.02
BEL,2011-07-31,0.286440473,8.349677754,,57.47248968,61.58015,3.09
BEL,2011-10-31,0.29165661,8.349677754,,57.47248968,62.12311,2.99
BEL,2012-01-31,0.214596578,7.86810855,,57.90326909,61.70138,2.74
BEL,2012-04-30,-0.00100064,7.86810855,,57.90326909,61.90487,2.48
BEL,2012-07-31,0.243158053,7.86810855,,57.90326909,61.96707,2.27
BEL,2012-10-31,-0.045918265,7.86810855,,57.90326909,61.81831,2.38
BEL,2013-01-31,-0.274637479,6.579136425,,58.01254015,61.49181,2.12
BEL,2013-04-30,0.583834884,6.579136425,,58.01254015,62.13394,2.14
BEL,2013-07-31,0.309637595,6.579136425,,58.01254015,62.13242,2.21
BEL,2013-10-31,0.218360116,6.579136425,,58.01254015,61.4353,2.26
BEL,2014-01-31,0.429826386,6.405556126,,57.18559752,61.74064,2.36
BEL,2014-04-30,0.265272916,6.405556126,,57.18559752,62.06428,2.42
BEL,2014-07-31,0.690442001,6.405556126,,57.18559752,61.78819,2.24
BEL,2014-10-31,0.522583418,6.405556126,,57.18559752,62.01436,1.97
BEL,2015-01-31,0.519866681,5.526058377,,55.75328367,62.17054,1.92
BEL,2015-04-30,0.671848114,5.526058377,,55.75328367,61.52732,1.94
BEL,2015-07-31,0.191087084,5.526058377,,55.75328367,61.85969,1.95
BEL,2015-10-31,0.416906268,5.526058377,,55.75328367,61.62839,1.91
BEL,2016-01-31,0.057265569,5.44057453,,55.15493863,61.7994,1.92
BEL,2016-04-30,0.549434826,5.44057453,,55.15493863,62.10813,1.87
BEL,2016-07-31,0.175503505,5.44057453,,55.15493863,61.98391,1.86
BEL,2016-10-31,0.513277018,5.44057453,,55.15493863,63.27509,1.83
BEL,2017-01-31,0.651981383,5.366834636,,55.2144991,62.36855,1.81
BEL,2017-04-30,0.241505195,5.366834636,,55.2144991,62.99173,1.79
BEL,2017-07-31,-0.06443299,5.366834636,,55.2144991,63.23503,1.8
BEL,2017-10-31,0.801726796,5.366834636,,55.2144991,63.95924,1.79
BEL,2018-01-31,0.372646625,4.661473999,,55.21364171,64.08044,1.79
BEL,2018-04-30,0.452534656,4.661473999,,55.21364171,63.92128,1.75
BEL,2018-07-31,0.390736331,4.661473999,,55.21364171,64.85996,1.76
BEL,2018-10-31,0.977159917,4.661473999,,55.21364171,65.02241,1.75
BEL,2019-01-31,0.273895575,5.53656675,,54.90439487,64.68071,1.74
BEL,2019-04-30,0.553530566,5.53656675,,54.90439487,65.73598,1.73
BEL,2019-07-31,0.727681583,5.53656675,,54.90439487,65.64047,1.73
BEL,2019-10-31,0.595620803,5.53656675,,54.90439487,65.10603,1.71
BEL,2020-01-31,-2.89034274,14.05192345,,55.68236518,65.19974,1.68
BEL,2020-04-30,-11.39814434,14.05192345,,55.68236518,64.01067,1.68
BEL,2020-07-31,11.75639147,14.05192345,,55.68236518,64.51317,1.66
BEL,2020-10-31,-0.487440109,14.05192345,,55.68236518,64.01466,1.66
BEL,2021-01-31,1.424953383,10.45686409,,53.95317071,63.67085,1.72
BEL,2021-04-30,1.76805788,10.45686409,,53.95317071,65.1045,1.71
BEL,2021-07-31,2.346713164,10.45686409,,53.95317071,66.27142,1.72
BEL,2021-10-31,0.575202199,10.45686409,,53.95317071,66.06574,1.71
BEL,2022-01-31,0.616443141,5.7538594,,53.87040782,66.5118,1.71
BEL,2022-04-30,0.533696652,5.7538594,,53.87040782,66.16142,1.68
BEL,2022-07-31,0.314202108,5.7538594,,53.87040782,66.8001,1.82
BEL,2022-10-31,0.055071292,5.7538594,,53.87040782,66.66911,2.83
BEL,2023-01-31,0.370666598,,,,66.78615,3.89
BEL,2023-04-30,0.155087912,,,,66.15978,4.79
POL,1995-04-30,1.865988382,,,45.20176632,,
POL,1995-07-31,2.838460234,,,45.20176632,,
POL,1995-10-31,1.209795705,,,45.20176632,,
POL,1996-01-31,2.124300164,,,46.74490647,,
POL,1996-04-30,2.019627722,,,46.74490647,,
POL,1996-07-31,1.084773899,,,46.74490647,,
POL,1996-10-31,-3.476244766,,,46.74490647,,
POL,1997-01-31,6.286989647,,,47.91711863,,
POL,1997-04-30,1.386437826,,,47.91711863,,
POL,1997-07-31,0.38391071,,,47.91711863,,
POL,1997-10-31,1.72481512,,,47.91711863,,
POL,1998-01-31,1.964189915,,,48.04527055,,
POL,1998-04-30,0.014038771,,,48.04527055,,
POL,1998-07-31,0.959667315,,,48.04527055,,
POL,1998-10-31,0.308432128,,,48.04527055,,
POL,1999-01-31,0.804491994,9.946498988,,48.05577419,,
POL,1999-04-30,2.094611466,9.946498988,,48.05577419,,
POL,1999-07-31,2.000763315,9.946498988,,48.05577419,,
POL,1999-10-31,1.480659278,9.946498988,,48.05577419,,
POL,2000-01-31,0.661094166,10.15317673,,46.35643558,55.40475,
POL,2000-04-30,1.102590764,10.15317673,,46.35643558,55.13938,
POL,2000-07-31,0.326862597,10.15317673,,46.35643558,54.82799,
POL,2000-10-31,1.859534914,10.15317673,,46.35643558,54.60408,
POL,2001-01-31,-0.372304468,11.65555406,,47.24582949,54.17782,
POL,2001-04-30,-0.316909202,11.65555406,,47.24582949,53.60994,
POL,2001-07-31,0.492107405,11.65555406,,47.24582949,53.16905,
POL,2001-10-31,0.029050801,11.65555406,,47.24582949,52.49646,
POL,2002-01-31,0.655182351,8.270141778,,45.45261707,52.04525,
POL,2002-04-30,0.711801489,8.270141778,,45.45261707,51.63474,
POL,2002-07-31,0.965385587,8.270141778,,45.45261707,51.23455,
POL,2002-10-31,0.489394989,8.270141778,,45.45261707,51.05988,
POL,2003-01-31,0.391525492,7.302361979,,44.39865655,51.05812,
POL,2003-04-30,1.703727153,7.302361979,,44.39865655,51.2817,
POL,2003-07-31,1.272740922,7.302361979,,44.39865655,51.16547,
POL,2003-10-31,0.741662547,7.302361979,,44.39865655,51.23969,
POL,2004-01-31,2.291213504,2.779565736,,41.82145549,51.40385,
POL,2004-04-30,0.839455067,2.779565736,,41.82145549,51.47269,
POL,2004-07-31,-0.074094263,2.779565736,,41.82145549,51.62759,
POL,2004-10-31,1.033879653,2.779565736,,41.82145549,52.11121,
POL,2005-01-31,0.722372517,2.12530014,,41.89506044,52.37425,
POL,2005-04-30,0.438111027,2.12530014,,41.89506044,52.42052,
POL,2005-07-31,1.90672766,2.12530014,,41.89506044,53.00558,
POL,2005-10-31,1.753179576,2.12530014,,41.89506044,53.3204,
POL,2006-01-31,1.521124201,2.189098534,,41.69654927,53.41032,
POL,2006-04-30,2.32526989,2.189098534,,41.69654927,54.06461,
POL,2006-07-31,1.611489413,2.189098534,,41.69654927,54.9022,
POL,2006-10-31,-1.455298827,2.189098534,,41.69654927,55.49374,
POL,2007-01-31,4.467024891,1.882025968,,42.22602584,56.15842,
POL,2007-04-30,1.333968389,1.882025968,2.18,42.22602584,56.87173,
POL,2007-07-31,1.738792975,1.882025968,3.19,42.22602584,57.16132,
POL,2007-10-31,1.311975016,1.882025968,-3.96,42.22602584,57.90667,
POL,2008-01-31,1.435146189,0.101100313,2.77,44.29010488,58.7517,
POL,2008-04-30,0.571698706,0.101100313,4.44,44.29010488,59.05636,
POL,2008-07-31,-0.002414728,0.101100313,-1.94,44.29010488,59.45158,
POL,2008-10-31,0.135502433,0.101100313,0.98,44.29010488,59.66581,
POL,2009-01-31,1.448856762,2.481709594,-5.7,42.38669712,57.02766,
POL,2009-04-30,0.207751219,2.481709594,14.35,42.38669712,56.9544,
POL,2009-07-31,0.711779746,2.481709594,-1.31,42.38669712,57.20308,
POL,2009-10-31,1.54119782,2.481709594,2.38,42.38669712,57.51298,
POL,2010-01-31,-0.469699642,4.134781907,-1.09,43.82791267,56.51702,
POL,2010-04-30,1.442285538,4.134781907,-0.8,43.82791267,57.02138,
POL,2010-07-31,1.195115526,4.134781907,0.52,43.82791267,57.22819,
POL,2010-10-31,1.092974982,4.134781907,2.95,43.82791267,57.21609,
POL,2011-01-31,1.512524107,1.368753995,-4.26,43.03870701,57.17878,
POL,2011-04-30,1.243240213,1.368753995,2.74,43.03870701,57.47222,
POL,2011-07-31,1.134260892,1.368753995,-0.89,43.03870701,57.55295,
POL,2011-10-31,0.80905835,1.368753995,3.06,43.03870701,57.66254,
POL,2012-01-31,0.30583304,1.414182299,-1.63,42.8400437,57.77929,
POL,2012-04-30,-0.185193639,1.414182299,1.16,42.8400437,58.06501,
POL,2012-07-31,0.051401625,1.414182299,0.05,42.8400437,58.05706,
POL,2012-10-31,-0.078387932,1.414182299,-1.29,42.8400437,58.2049,
POL,2013-01-31,-0.166096708,2.215268484,0.59,43.15174068,57.87897,
POL,2013-04-30,0.775708853,2.215268484,0.93,43.15174068,58.19672,
POL,2013-07-31,0.739602395,2.215268484,0.71,43.15174068,58.59543,
POL,2013-10-31,0.560064573,2.215268484,-0.79,43.15174068,58.96436,
POL,2014-01-31,1.281800293,3.679885573,4.09,43.26681892,59.39536,
POL,2014-04-30,1.111556105,3.679885573,0.17,43.26681892,59.95841,
POL,2014-07-31,0.795284942,3.679885573,2.65,43.26681892,60.58036,
POL,2014-10-31,0.835638747,3.679885573,0.34,43.26681892,60.95132,
POL,2015-01-31,1.633113499,2.172295295,1.72,42.5188998,61.06717,
POL,2015-04-30,0.553212637,2.172295295,-1.49,42.5188998,61.24381,
POL,2015-07-31,1.342361265,2.172295295,1.5,42.5188998,61.78693,
POL,2015-10-31,0.81350294,2.172295295,0.61,42.5188998,62.31204,
POL,2016-01-31,-0.21648122,4.296320875,4.2,44.13177221,62.85768,
POL,2016-04-30,1.468018129,4.296320875,0.07,44.13177221,63.29235,
POL,2016-07-31,0.567771529,4.296320875,0.81,44.13177221,63.58843,
POL,2016-10-31,1.961256013,4.296320875,1.28,44.13177221,64.15818,
POL,2017-01-31,1.191335457,1.887244703,1.31,44.57346347,64.7024,
POL,2017-04-30,0.97223201,1.887244703,-0.72,44.57346347,65.23061,
POL,2017-07-31,1.461919876,1.887244703,1.92,44.57346347,65.52347,
POL,2017-10-31,1.362597598,1.887244703,0.94,44.57346347,65.62828,
POL,2018-01-31,1.842958657,1.392995784,1.47,45.12116939,66.05994,
POL,2018-04-30,1.400014395,1.392995784,0.57,45.12116939,66.8572,
POL,2018-07-31,1.231238006,1.392995784,1.27,45.12116939,66.95749,
POL,2018-10-31,0.963459911,1.392995784,-0.41,45.12116939,66.7081,
POL,2019-01-31,1.421640089,2.523171646,3.12,45.52913557,66.81823,
POL,2019-04-30,0.916171692,2.523171646,-0.61,45.52913557,67.74899,
POL,2019-07-31,0.729556644,2.523171646,2.61,45.52913557,67.84679,
POL,2019-10-31,0.63968351,2.523171646,-0.19,45.52913557,67.71274,
POL,2020-01-31,0.720183924,9.457812298,4.68,46.50859423,67.70321,
POL,2020-04-30,-9.150453519,9.457812298,0.87,46.50859423,67.29468,
POL,2020-07-31,6.754639959,9.457812298,-2.3,46.50859423,67.89141,
POL,2020-10-31,0.143644705,9.457812298,-3.1,46.50859423,68.43622,
POL,2021-01-31,2.334567158,1.999749443,3.53,45.07894331,69.38984,
POL,2021-04-30,2.486534402,1.999749443,-2.51,45.07894331,70.10421,
POL,2021-07-31,2.175436056,1.999749443,-1.82,45.07894331,70.75173,
POL,2021-10-31,1.882565123,1.999749443,3.07,45.07894331,70.91529,
POL,2022-01-31,3.239885247,-2.886656257,3.07,43.03369582,71.19512,
POL,2022-04-30,-1.389859361,-2.886656257,-4.12,43.03369582,71.2944,
POL,2022-07-31,1.239116865,-2.886656257,3.32,43.03369582,71.14265,
POL,2022-10-31,-2.01422082,-2.886656257,-4.25,43.03369582,71.73232,
POL,2023-01-31,1.595215292,,6.99,,72.13653,
POL,2023-04-30,-2.165208165,,-3.4,,71.8876,
DEU,1995-01-31,-0.358340809,11.38203891,,58.92063074,,
DEU,1995-04-30,0.732410881,11.38203891,,58.92063074,,
DEU,1995-07-31,0.181767974,11.38203891,,58.92063074,,
DEU,1995-10-31,0.038880099,11.38203891,,58.92063074,,
DEU,1996-01-31,-0.819397651,10.94203107,,58.60283707,,
DEU,1996-04-30,1.358419053,10.94203107,,58.60283707,,
DEU,1996-07-31,0.335052057,10.94203107,,58.60283707,,
DEU,1996-10-31,0.744923223,10.94203107,,58.60283707,,
DEU,1997-01-31,-0.519538925,10.55075212,,57.59960384,,
DEU,1997-04-30,1.294372857,10.55075212,,57.59960384,,
DEU,1997-07-31,0.303642807,10.55075212,,57.59960384,,
DEU,1997-10-31,0.756802353,10.55075212,,57.59960384,,
DEU,1998-01-31,0.932589712,10.40459055,,57.33665232,,
DEU,1998-04-30,-0.421677118,10.40459055,,57.33665232,,
DEU,1998-07-31,0.473282397,10.40459055,,57.33665232,,
DEU,1998-10-31,-0.409078755,10.40459055,,57.33665232,,
DEU,1999-01-31,1.157632967,9.822039379,,58.01314109,,
DEU,1999-04-30,0.0,9.822039379,,58.01314109,,
DEU,1999-07-31,1.107426722,9.822039379,,58.01314109,,
DEU,1999-10-31,0.827551167,9.822039379,,58.01314109,,
DEU,2000-01-31,1.427354526,9.331702315,,58.90954349,,
DEU,2000-04-30,0.809232285,9.331702315,,58.90954349,,
DEU,2000-07-31,-0.04721868,9.331702315,,58.90954349,,
DEU,2000-10-31,-0.295266703,9.331702315,,58.90954349,,
DEU,2001-01-31,2.010776181,9.992838779,,58.00386839,,
DEU,2001-04-30,-0.034834056,9.992838779,,58.00386839,,
DEU,2001-07-31,-0.209084841,9.992838779,,58.00386839,,
DEU,2001-10-31,-0.093124034,9.992838779,,58.00386839,,
DEU,2002-01-31,-0.512639575,10.08379804,,57.62445744,,
DEU,2002-04-30,0.433302142,10.08379804,,57.62445744,,
DEU,2002-07-31,0.489740913,10.08379804,,57.62445744,,
DEU,2002-10-31,-0.139242287,10.08379804,,57.62445744,,
DEU,2003-01-31,-1.484464668,10.55142081,,57.53574713,,
DEU,2003-04-30,0.106157035,10.55142081,,57.53574713,,
DEU,2003-07-31,0.765876836,10.55142081,,57.53574713,,
DEU,2003-10-31,0.280634874,10.55142081,,57.53574713,,
DEU,2004-01-31,-0.174910188,10.62403253,,56.21850109,,
DEU,2004-04-30,0.513958986,10.62403253,,56.21850109,,
DEU,2004-07-31,-0.209174421,10.62403253,,56.21850109,,
DEU,2004-10-31,-0.081519882,10.62403253,,56.21850109,,
DEU,2005-01-31,-0.008768854,10.5626812,,55.60150518,65.19444,
DEU,2005-04-30,0.536190341,10.5626812,,55.60150518,65.19944,
DEU,2005-07-31,0.846375621,10.5626812,,55.60150518,65.5234,
DEU,2005-10-31,0.482875613,10.5626812,,55.60150518,65.89368,
DEU,2006-01-31,0.969620036,10.63648548,,54.27683538,66.40794,
DEU,2006-04-30,1.711054282,10.63648548,,54.27683538,66.9909,
DEU,2006-07-31,0.768713538,10.63648548,,54.27683538,67.47513,
DEU,2006-10-31,1.514652417,10.63648548,,54.27683538,67.7817,
DEU,2007-01-31,0.065337033,10.69540337,,53.5751814,68.48769,
DEU,2007-04-30,0.848933291,10.69540337,-0.03,53.5751814,68.81258,
DEU,2007-07-31,0.507234828,10.69540337,0.05,53.5751814,69.18359,
DEU,2007-10-31,0.644263557,10.69540337,0.71,53.5751814,69.36181,
DEU,2008-01-31,0.640137962,10.91175023,0.0,54.62673282,69.81321,
DEU,2008-04-30,-0.233221119,10.91175023,1.07,54.62673282,69.80685,
DEU,2008-07-31,-0.648182614,10.91175023,-0.52,54.62673282,70.35694,
DEU,2008-10-31,-1.593587047,10.91175023,-1.33,54.62673282,70.43853,
DEU,2009-01-31,-4.684265066,10.37442571,1.21,57.31915868,68.92602,
DEU,2009-04-30,0.159631645,10.37442571,-0.15,57.31915868,69.08018,
DEU,2009-07-31,0.557833842,10.37442571,-0.71,57.31915868,69.37293,
DEU,2009-10-31,0.735876428,10.37442571,-0.27,57.31915868,70.21363,
DEU,2010-01-31,0.806426264,10.30679722,0.67,56.10508639,69.65968,
DEU,2010-04-30,2.251943078,10.30679722,0.53,56.10508639,70.13804,
DEU,2010-07-31,0.828610943,10.30679722,0.51,56.10508639,70.5849,4.22
DEU,2010-10-31,0.810990036,10.30679722,0.73,56.10508639,70.88297,4.1
DEU,2011-01-31,1.933482338,10.02073603,-0.12,55.82244565,71.07722,4.04
DEU,2011-04-30,0.094705475,10.02073603,0.57,55.82244565,71.69345,4.35
DEU,2011-07-31,0.883100891,10.02073603,0.79,55.82244565,71.94899,4.4
DEU,2011-10-31,-0.312636449,10.02073603,0.21,55.82244565,72.34257,4.56
DEU,2012-01-31,0.219528258,9.651893613,0.91,56.9191743,71.6693,4.26
DEU,2012-04-30,0.187751358,9.651893613,-0.82,56.9191743,71.974,4.3
DEU,2012-07-31,0.291518152,9.651893613,-0.11,56.9191743,72.23612,4.03
DEU,2012-10-31,-0.467145226,9.651893613,-0.17,56.9191743,72.29877,3.95
DEU,2013-01-31,-0.451049252,9.28901314,-0.47,57.12966146,72.24375,3.73
DEU,2013-04-30,1.089573679,9.28901314,1.1,57.12966146,72.63425,3.9
DEU,2013-07-31,0.549277699,9.28901314,0.34,57.12966146,72.57074,3.72
DEU,2013-10-31,0.278296051,9.28901314,-0.62,57.12966146,72.63646,3.65
DEU,2014-01-31,0.979074597,9.836213015,0.35,56.98463189,72.60342,3.62
DEU,2014-04-30,0.020357095,9.836213015,0.77,56.98463189,72.84294,3.64
DEU,2014-07-31,0.478319929,9.836213015,0.66,56.98463189,72.95161,3.59
DEU,2014-10-31,0.810296078,9.836213015,0.17,56.98463189,72.84789,3.41
DEU,2015-01-31,-0.502359097,10.06374208,-0.26,57.38297294,73.09786,3.38
DEU,2015-04-30,0.777543933,10.06374208,0.86,57.38297294,72.89478,3.17
DEU,2015-07-31,0.390775516,10.06374208,0.53,57.38297294,72.88558,3.15
DEU,2015-10-31,0.449143656,10.06374208,0.06,57.38297294,73.07172,3.09
DEU,2016-01-31,0.844595611,10.19626626,0.81,57.49373858,73.50859,2.99
DEU,2016-04-30,0.482810043,10.19626626,0.78,57.49373858,73.42918,2.94
DEU,2016-07-31,0.196111699,10.19626626,-0.25,57.49373858,73.82655,2.88
DEU,2016-10-31,0.381678693,10.19626626,0.24,57.49373858,73.89326,2.73
DEU,2017-01-31,1.199188385,10.643063,1.01,57.50860882,73.9803,2.81
DEU,2017-04-30,0.924850119,10.643063,-0.08,57.50860882,74.08591,2.72
DEU,2017-07-31,0.630016898,10.643063,0.18,57.50860882,74.4175,2.74
DEU,2017-10-31,0.948586581,10.643063,0.66,57.50860882,74.51966,2.75
DEU,2018-01-31,-0.603732229,11.29437393,2.08,58.40475399,74.76245,2.81
DEU,2018-04-30,0.813006393,11.29437393,-0.19,58.40475399,74.69969,2.79
DEU,2018-07-31,-0.928358437,11.29437393,-0.77,58.40475399,75.06168,2.11
DEU,2018-10-31,0.861334935,11.29437393,0.82,58.40475399,75.13203,1.97
DEU,2019-01-31,0.685087549,10.8591744,0.76,59.2045786,75.6449,1.92
DEU,2019-04-30,-0.037282015,10.8591744,-0.04,59.2045786,75.64049,2.03
DEU,2019-07-31,-0.018652274,10.8591744,-0.16,59.2045786,75.63673,2.0
DEU,2019-10-31,0.298430417,10.8591744,0.06,59.2045786,75.78861,1.88
