Country,Time,ngdpsa,hdisa,gssa,compsa,emplsa,sharep,neer,tot,hpi,ir_mort,ir_cons,oecd,imfdeveloped,eu,ea
Transformation,,gr,gr,gr,gr,gr,gr,gr,gr,gr,n,n,n,n,n,n
SA,,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
Reciprocal,,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n
IRL,1/31/23,-2.630073578,0.35,,,2599.032,129.5712,,,,2.94,5.71,,,,
IRL,4/30/23,0.464275515,0.74,,,2616.8,136.7846,,,,3.52,6.08,,,,
SWE,4/30/18,1.170526242,-0.81,13.62477598,53.98881212,5096.391,110.9919,100.791666,98.09383825,154.599425,1.7264,0.25,,,,
SWE,7/31/18,-0.891247761,0.83,13.62477598,53.98881212,5092.821,115.1342,100.791666,98.09383825,154.599425,1.6951,0.25,,,,
SWE,10/31/18,1.419710907,0.74,13.62477598,53.98881212,5118.877,107.2601,100.791666,98.09383825,154.599425,1.6464,0.25,,,,
SWE,1/31/19,0.381806588,-0.52,15.53516699,53.39747113,5115.932,110.4229,97.13,98.53434476,158.437125,1.7389,0.4432,,,,
SWE,4/30/19,0.813238315,0.91,15.53516699,53.39747113,5128.996,116.7752,97.13,98.53434476,158.437125,1.6708,0.5,,,,
SWE,7/31/19,-0.062227621,0.04,15.53516699,53.39747113,5133.709,117.8279,97.13,98.53434476,158.437125,1.6642,0.5,,,,
SWE,10/31/19,0.582793228,-0.23,15.53516699,53.39747113,5147.563,126.1832,97.13,98.53434476,158.437125,1.5483,0.5,,,,
SWE,1/31/20,-0.462129098,-0.16,16.95142276,54.11078404,5109.121,125.7626,100.000833,99.5210728,165.092075,1.6582,0.7143,,,,
SWE,4/30/20,-7.937479296,-4.11,16.95142276,54.11078404,5031.998,117.3062,100.000833,99.5210728,165.092075,1.6731,0.2,,,,
SWE,7/31/20,7.215790423,4.84,16.95142276,54.11078404,5038.729,134.4859,100.000833,99.5210728,165.092075,1.6783,0.1043,,,,
SWE,10/31/20,0.631168691,1.15,16.95142276,54.11078404,5077.353,143.6004,100.000833,99.5210728,165.092075,1.5778,0.1,,,,
SWE,1/31/21,1.158599124,0.09,15.47405733,52.76203422,5050.288,158.6333,103.626667,99.91342626,181.793125,1.5417,0.1,,,,
SWE,4/30/21,1.710265849,0.58,15.47405733,52.76203422,5121.222,175.5235,103.626667,99.91342626,181.793125,1.5532,0.1,,,,
SWE,7/31/21,1.965360469,1.51,15.47405733,52.76203422,5151.788,188.8449,103.626667,99.91342626,181.793125,1.5586,0.1,,,,
SWE,10/31/21,2.086700302,-0.36,15.47405733,52.76203422,5157.902,191.4235,103.626667,99.91342626,181.793125,1.4945,0.1,,,,
SWE,1/31/22,-0.650722612,0.08,13.91731971,51.07976695,5203.942,177.4406,97.436667,97.03807787,188.269025,1.5417,0.1,,,,
SWE,4/30/22,0.794178273,-1.25,13.91731971,51.07976695,5259.548,158.5289,97.436667,97.03807787,188.269025,1.908,0.1,,,,
SWE,7/31/22,0.430340367,-1.93,13.91731971,51.07976695,5276.968,148.5067,97.436667,97.03807787,188.269025,2.62,0.7786,,,,
SWE,10/31/22,-0.80478744,0.11,13.91731971,51.07976695,5282.641,148.9199,97.436667,97.03807787,188.269025,3.47,1.85,,,,
SWE,1/31/23,0.413378202,-0.99,,,5326.007,162.584,,,,3.8005,2.6,,,,
SWE,4/30/23,-0.828032504,-0.3,,,5358.361,163.3719,,,,4.3325,3.1,,,,
FRA,4/30/18,0.478239404,0.17,8.662426596,58.59504132,27010.92,114.8468,99.248333,98.53676313,107.5169,1.57,2.04,,,,
FRA,7/31/18,0.447037899,0.38,8.662426596,58.59504132,27052.86,114.5222,99.248333,98.53676313,107.5169,1.54,2.06,,,,
FRA,10/31/18,0.51593347,1.18,8.662426596,58.59504132,27072.48,105.1777,99.248333,98.53676313,107.5169,1.51,1.88,,,,
FRA,1/31/19,0.703254186,0.6,9.214215647,57.29446187,27052.74,106.4145,98.470833,99.39090078,111.09995,1.5,1.96,,,,
FRA,4/30/19,0.679859178,-0.18,9.214215647,57.29446187,27190.12,113.229,98.470833,99.39090078,111.09995,1.49,1.92,,,,
FRA,7/31/19,0.082803829,0.57,9.214215647,57.29446187,27036.5,114.589,98.470833,99.39090078,111.09995,1.34,2.09,,,,
FRA,10/31/19,-0.4247615,0.63,9.214215647,57.29446187,27249.34,120.5176,98.470833,99.39090078,111.09995,1.23,1.99,,,,
FRA,1/31/20,-5.241986804,-1.21,15.46020818,57.76607613,27244.64,113.5848,100,100.2448977,116.888,1.17,2.02,,,,
FRA,4/30/20,-13.1418028,-2.33,15.46020818,57.76607613,26718,96.17435,100,100.2448977,116.888,1.36,1.87,,,,
FRA,7/31/20,17.37797819,3.34,15.46020818,57.76607613,26905.1,103.3739,100,100.2448977,116.888,1.29,1.44,,,,
FRA,10/31/20,-0.625705985,1.86,15.46020818,57.76607613,27113.46,109.3986,100,100.2448977,116.888,1.28,1.66,,,,
FRA,1/31/21,0.051009861,-1.17,12.80653428,57.96799087,27342.54,120.086,100.550833,100.1698802,124.37985,1.24,1.52,,,,
FRA,4/30/21,0.920155891,0.72,12.80653428,57.96799087,27674.71,132.126,100.550833,100.1698802,124.37985,1.15,1.64,,,,
FRA,7/31/21,2.987327428,0.36,12.80653428,57.96799087,27899.02,136.9714,100.550833,100.1698802,124.37985,1.12,1.77,,,,
FRA,10/31/21,0.569056227,1.57,12.80653428,57.96799087,27994.13,141.532,100.550833,100.1698802,124.37985,1.13,1.76,,,,
FRA,1/31/22,-0.086840154,-1.51,,58.51184577,28163.98,139.4587,98.9,97.03687909,132.09725,1.12,1.55,,,,
FRA,4/30/22,0.379176499,-0.72,,58.51184577,28328.85,129.9106,98.9,97.03687909,132.09725,1.19,1.66,,,,
FRA,7/31/22,0.31497136,0.56,,58.51184577,28438.42,126.0002,98.9,97.03687909,132.09725,1.45,2.05,,,,
FRA,10/31/22,0.110836299,1.4,,58.51184577,28433.16,129.3106,98.9,97.03687909,132.09725,1.77,2.53,,,,
FRA,1/31/23,0.019235362,-0.41,,,28537.11,143.5057,,,,2.2,3.11,,,,
FRA,4/30/23,0.525750247,0.07,,,28643.25,147.5968,,,,2.72,3.55,,,,
GRC,4/30/18,0.205694998,3.74,-14.70393537,42.34923767,3818.028,107.5014,,98.30570975,64.35095,2.85,5.08,,,,
GRC,7/31/18,-0.17217682,-4.27,-14.70393537,42.34923767,3843.896,98.38707,,98.30570975,64.35095,3.04,5.44,,,,
GRC,10/31/18,0.807814548,1.43,-14.70393537,42.34923767,3862.221,85.21928,,98.30570975,64.35095,2.95,5.07,,,,
GRC,1/31/19,0.659522676,3.39,-10.07787246,42.61938897,3891.352,90.15636,,97.74202822,68.997575,3.33,5.05,,,,
GRC,4/30/19,1.081793477,2.63,-10.07787246,42.61938897,3920.633,106.2809,,97.74202822,68.997575,3.13,5.23,,,,
GRC,7/31/19,-0.389130544,-2.37,-10.07787246,42.61938897,3919.113,116.0294,,97.74202822,68.997575,3.25,4.89,,,,
GRC,10/31/19,-0.364531321,-0.41,-10.07787246,42.61938897,3913.002,118.5714,,97.74202822,68.997575,2.97,4.92,,,,
GRC,1/31/20,-1.780152727,-1.53,-5.056368995,45.43524799,3928.06,108.186,,96.96116469,72.098875,2.86,4.59,,,,
GRC,4/30/20,-13.43970169,0.51,-5.056368995,45.43524799,3844.315,84.5856,,96.96116469,72.098875,2.7,4.59,,,,
GRC,7/31/20,5.415681068,4.84,-5.056368995,45.43524799,3852.956,86.03898,,96.96116469,72.098875,2.98,4.31,,,,
GRC,10/31/20,4.025627608,-5.5,-5.056368995,45.43524799,3876.269,93.37524,,96.96116469,72.098875,2.86,5.53,,,,
GRC,1/31/21,3.332891893,7.29,-3.095674181,43.75283703,3762.774,108.3851,,95.92959349,77.559675,2.54,4.49,,,,
GRC,4/30/21,1.285211579,-1.12,-3.095674181,43.75283703,3906.964,121.3394,,95.92959349,77.559675,2.78,4.54,,,,
GRC,7/31/21,3.225463157,4.99,-3.095674181,43.75283703,4003.232,120.1423,,95.92959349,77.559675,2.77,4.21,,,,
GRC,10/31/21,0.514157679,,-3.095674181,43.75283703,4038.93,120.8976,,95.92959349,77.559675,2.92,4.35,,,,
GRC,1/31/22,2.727020831,,,40.04187236,4127.804,122.6671,,100.3817496,86.772525,2.86,4.36,,,,
GRC,4/30/22,0.504221298,,,40.04187236,4136.673,119.1519,,100.3817496,86.772525,2.83,4.67,,,,
GRC,7/31/22,0.264726728,,,40.04187236,4141.397,113.1136,,100.3817496,86.772525,3.01,4.7,,,,
GRC,10/31/22,1.193790764,,,40.04187236,4156.626,119.3559,,100.3817496,86.772525,3.69,5.77,,,,
GRC,1/31/23,-0.004243194,,,,4180.942,140.4675,,,,3.73,6.37,,,,
GRC,4/30/23,1.263901891,,,,4200.822,157.5491,,,,3.88,7.02,,,,
