LOCATION,TIME,QGDP,HHSAV,HHDI,ECT,EMP,CLIR,TERMTRADE,SHPRICE,EER,RPP,MORT
SVN,4/30/01,0.013271641,,,57.96451727,63.3608,,101.7811304,53.71928,100.15,,
SVN,7/31/01,0.6361671,,,57.96451727,64.42924,,101.7811304,59.63691,99.633333,,
SVN,10/31/01,1.148136384,,,57.96451727,63.69827,,101.7811304,64.19715,99.476667,,
SVN,1/31/02,1.410509579,,,57.44781374,64.51485,,103.7151237,70.85296,98.223333,,
SVN,4/30/02,-0.463409334,,,57.44781374,64.08062,,103.7151237,86.57434,97.35,,
SVN,7/31/02,1.305660281,,,57.44781374,62.67928,,103.7151237,94.04153,97.516667,,
SVN,10/31/02,1.891799717,,,57.44781374,62.47449,,103.7151237,104.0212,96.81,,
SVN,1/31/03,-0.116873584,,,56.90107869,62.6809,,104.3598092,98.66786,97.143333,,5.71
SVN,4/30/03,-0.016212906,,,56.90107869,62.28661,,104.3598092,95.80564,97.083333,,5.25
SVN,7/31/03,1.597885502,,,56.90107869,61.73469,,104.3598092,102.7411,96.2,,5.2
SVN,10/31/03,0.690334914,,,56.90107869,63.53072,,104.3598092,117.2454,96.333333,,5.11
SVN,1/31/04,0.887532094,,,57.00100251,64.46694,,103.1580102,129.0857,96.19,,5.11
SVN,4/30/04,1.260774726,,,57.00100251,65.42506,,103.1580102,137.5646,95.16,,4.91
SVN,7/31/04,1.04063511,,,57.00100251,66.06341,,103.1580102,145.4202,94.803333,,5.05
SVN,10/31/04,0.332805874,,,57.00100251,65.18873,,103.1580102,148.1269,95.31,,4.92
SVN,1/31/05,0.845156934,,,57.15589428,65.94121,,100.9604794,152.4451,95.056667,,4.95
SVN,4/30/05,1.869553608,,,57.15589428,65.73303,,100.9604794,139.8971,94.773333,,4.67
SVN,7/31/05,0.84492569,,,57.15589428,65.80481,,100.9604794,138.1584,94.443333,,4.67
SVN,10/31/05,1.753541794,,,57.15589428,66.33722,,100.9604794,140.0364,94.29,,4.73
SVN,1/31/06,0.594749672,,,56.60269773,66.73712,,100.4162582,135.3623,94.143333,,5.06
SVN,4/30/06,2.325787895,,,56.60269773,66.89896,,100.4162582,151.6673,94.6,,5.34
SVN,7/31/06,1.654971147,,,56.60269773,66.38535,,100.4162582,168.1176,94.773333,,5.43
SVN,10/31/06,2.132414821,,,56.60269773,66.27369,,100.4162582,189.3064,94.46,,5.65
SVN,1/31/07,1.870188866,,,55.99493851,66.80905,,101.3309634,218.1607,94.43,103.105675,5.88
SVN,4/30/07,1.413297639,,-0.42,55.99493851,68.16347,,101.3309634,264.1428,94.503333,103.105675,5.89
SVN,7/31/07,1.930550976,,1.51,55.99493851,68.23823,,101.3309634,338.9568,94.51,103.105675,6.06
SVN,10/31/07,0.033975843,,-1.37,55.99493851,67.8708,,101.3309634,336.8319,94.763333,103.105675,6.47
SVN,1/31/08,1.778993646,,-1.3,57.08101529,67.90482,,100.0461403,295.2131,95.196667,110.3259,6.53
SVN,4/30/08,1.741702102,,1.88,57.08101529,68.19833,,100.0461403,246.1555,95.493333,110.3259,6.53
SVN,7/31/08,-0.681419068,,4.64,57.08101529,69.27701,,100.0461403,219.2059,94.546667,110.3259,6.8
SVN,10/31/08,-3.873274953,,1.36,57.08101529,68.92123,,100.0461403,141.801,94.693333,110.3259,7.27
SVN,1/31/09,-4.214746237,,-3.32,59.21699028,66.72104,,103.5070687,117.7725,96.6,99.872025,5.8
SVN,4/30/09,-1.03841211,,-0.69,59.21699028,67.25755,,103.5070687,127.8733,96.62,99.872025,4.82
SVN,7/31/09,0.12650548,,-2.52,59.21699028,67.4234,,103.5070687,137.9848,96.7,99.872025,4.39
SVN,10/31/09,-0.237556653,,-0.67,59.21699028,66.87045,,103.5070687,138.8041,96.943333,99.872025,3.85
SVN,1/31/10,0.00798541,,3.12,60.00775455,66.21341,,99.3669675,131.2236,95.726667,100.000025,3.53
SVN,4/30/10,1.794039134,,-1.5,60.00775455,65.89261,,99.3669675,122.7327,94.436667,100.000025,3.31
SVN,7/31/10,0.248756123,,-1.2,60.00775455,65.04119,5.57,99.3669675,110.7776,94.516667,100.000025,3.24
SVN,10/31/10,0.464285202,,-0.07,60.00775455,65.11599,5.43,99.3669675,112.8154,95.063333,100.000025,3.31
SVN,1/31/11,0.742270105,,1.28,58.6439876,63.84311,5.48,98.00628777,111.4597,94.936667,102.7132,3.34
SVN,4/30/11,-0.622091402,,0.69,58.6439876,63.81987,5.79,98.00628777,103.8894,95.46,102.7132,3.68
SVN,7/31/11,-0.086857472,,-0.76,58.6439876,63.80459,5.93,98.00628777,91.47604,95.493333,102.7132,3.88
SVN,10/31/11,0.013428356,,-1.9,58.6439876,63.87435,6.12,98.00628777,81.95235,95.636667,102.7132,3.95
SVN,1/31/12,-0.550249185,,2.51,58.73485003,64.11067,5.89,96.96726418,77.28835,94.783333,95.63585,3.9
SVN,4/30/12,-1.907949732,,-5.8,58.73485003,63.26339,5.78,96.96726418,76.65134,94.686667,95.63585,3.51
SVN,7/31/12,0.334822344,,-0.01,58.73485003,63.35395,5.62,96.96726418,69.82262,94.113333,95.63585,3.35
SVN,10/31/12,-2.079262155,,-0.59,58.73485003,63.59185,5.5,96.96726418,80.21379,94.54,95.63585,2.98
SVN,1/31/13,0.234048748,,-0.56,57.35994501,62.80345,5.57,97.75290504,84.84832,95.086667,90.619,3.07
SVN,4/30/13,0.22385197,,-0.74,57.35994501,62.51348,5.82,97.75290504,81.99837,95.23,90.619,3.13
SVN,7/31/13,0.089178577,,0.35,57.35994501,63.17988,5.45,97.75290504,83.79768,95.92,90.619,3.23
SVN,10/31/13,1.93245964,,0.46,57.35994501,62.57861,5.41,97.75290504,84.74245,96.403333,90.619,3.31
SVN,1/31/14,0.028850052,,0.68,56.58428149,62.85583,5.14,98.74956696,93.69347,97.14,84.64015,3.35
SVN,4/30/14,0.90521601,,-0.21,56.58428149,63.76513,5.01,98.74956696,103.4816,96.89,84.64015,3.34
SVN,7/31/14,0.61588441,,0.35,56.58428149,63.3826,4.78,98.74956696,108.1313,96.313333,84.64015,3.21
SVN,10/31/14,0.061986556,,1.27,56.58428149,63.50657,4.52,98.74956696,107.6877,96.173333,84.64015,3.01
SVN,1/31/15,0.451685706,,-0.18,56.36914497,63.83179,4.25,100,105.8433,94.833333,85.320575,2.83
SVN,4/30/15,0.806515264,,1.35,56.36914497,64.78153,3.64,100,106.4173,94.033333,85.320575,2.59
SVN,7/31/15,0.610869506,,1.56,56.36914497,65.36559,3.56,100,95.2998,95.236667,85.320575,2.48
SVN,10/31/15,-0.005158075,,-0.02,56.36914497,64.71085,3.47,100,92.43958,95.29,85.320575,2.43
SVN,1/31/16,1.134788999,,3.23,56.99756309,64.40385,3.33,100.8292864,92.36363,96.22,88.09565,2.34
SVN,4/30/16,1.313020776,,0.03,56.99756309,65.51113,2.96,100.8292864,94.52254,96.18,88.09565,2.21
SVN,7/31/16,0.915725166,,1.19,56.99756309,65.26746,2.88,100.8292864,96.52734,95.996667,88.09565,2.13
SVN,10/31/16,0.757285226,,0.17,56.99756309,66.24228,2.98,100.8292864,96.52198,95.92,88.09565,2.16
SVN,1/31/17,1.755199742,,-0.19,56.85319715,67.47336,3.16,100.235994,102.0888,95.756667,95.375625,2.23
SVN,4/30/17,1.210033087,,1.25,56.85319715,68.33721,3.24,100.235994,105.2487,96.06,95.375625,2.3
SVN,7/31/17,0.909242771,,1.05,56.85319715,69.26065,2.86,100.235994,108.1778,97.326667,95.375625,2.35
SVN,10/31/17,2.28325146,,0.96,56.85319715,69.72653,2.68,100.235994,106.3945,97.666667,95.375625,2.41
SVN,1/31/18,0.043271611,,0.88,57.10093702,69.75183,2.74,100.1703077,109.7926,97.99,103.70505,2.41
SVN,4/30/18,1.330210134,,0.39,57.10093702,70.42151,2.85,100.1703077,116.2774,98.146667,103.70505,2.41
SVN,7/31/18,1.369940225,,1.29,57.10093702,70.96375,2.62,100.1703077,116.7741,99.106667,103.70505,2.44
SVN,10/31/18,1.201631171,,1.89,57.10093702,71.19575,2.7,100.1703077,108.7804,98.83,103.70505,2.4
SVN,1/31/19,0.620001989,,0.95,58.00709099,71.3707,2.84,100.7044991,113.0039,98.363333,110.652275,2.45
SVN,4/30/19,-0.376670489,,0.99,58.00709099,71.8536,2.74,100.7044991,117.5974,98.556667,110.652275,2.45
SVN,7/31/19,1.649736459,,-0.6,58.00709099,71.04496,2.55,100.7044991,115.8816,98.446667,110.652275,2.4
SVN,10/31/19,1.184951184,,-1.68,58.00709099,70.91153,2.59,100.7044991,118.962,98.363333,110.652275,2.28
SVN,1/31/20,-4.691597387,,9.08,60.65503293,71.33343,2.95,101.4313175,120.5952,98.55,115.7438,2.23
SVN,4/30/20,-9.800753862,,-6.24,60.65503293,69.37788,3.22,101.4313175,109.3825,99.686667,115.7438,2.38
SVN,7/31/20,13.00451334,,3.34,60.65503293,69.48947,2.65,101.4313175,114.1028,100.743333,115.7438,2.1
SVN,10/31/20,-1.253408569,,1.73,60.65503293,70.07561,2.77,101.4313175,114.7532,101.023333,115.7438,1.93
SVN,1/31/21,1.778404022,,2.65,60.03867238,69.00964,2.62,99.31532979,128.1418,100.806667,129.105,1.89
SVN,4/30/21,1.890392747,,-2.57,60.03867238,71.67484,2.43,99.31532979,145.9951,101.096667,129.105,1.73
SVN,7/31/21,2.902131652,,4.12,60.03867238,72.76155,2.36,99.31532979,156.6722,100.743333,129.105,1.73
SVN,10/31/21,3.401129616,,-0.46,60.03867238,72.32367,2.14,99.31532979,162.1429,100.81,129.105,1.66
SVN,1/31/22,1.16375008,,1.03,59.10823807,73.16875,2.32,96.26737545,164.9397,101.203333,148.157075,1.63
SVN,4/30/22,0.612437275,,-2.83,59.10823807,73.01576,2.17,96.26737545,155.1288,100.753333,148.157075,1.71
SVN,7/31/22,-1.269412403,,-0.76,59.10823807,73.39708,2.24,96.26737545,149.1515,100.326667,148.157075,2.17
SVN,10/31/22,0.798187563,,0.25,59.10823807,72.93623,3.5,96.26737545,138.7724,101.31,148.157075,3.08
SVN,1/31/23,0.744497995,,4.23,,72.04592,4.34,,154.9081,101.993333,,3.89
SVN,4/30/23,1.363298169,,-0.42,,72.95356,4.48,,164.4676,102.836667,,4.07
NLD,1/31/95,0.680302747,10.34053914,,55.29548173,,,97.68555789,38.11865,93.973333,37.997125,
NLD,4/30/95,0.784550155,10.34053914,,55.29548173,,,97.68555789,39.25422,96.023333,37.997125,
NLD,7/31/95,0.785696194,10.34053914,,55.29548173,,,97.68555789,42.08146,95.143333,37.997125,
NLD,10/31/95,0.712376003,10.34053914,,55.29548173,,,97.68555789,42.80579,95.946667,37.997125,
NLD,1/31/96,0.410827909,8.920778164,,55.21526582,,,97.62096603,47.33404,95.123333,42.065025,
NLD,4/30/96,1.114967157,8.920778164,,55.21526582,,,97.62096603,52.29222,93.666667,42.065025,
NLD,7/31/96,1.400073112,8.920778164,,55.21526582,,,97.62096603,52.48382,94.163333,42.065025,
NLD,10/31/96,0.710941146,8.920778164,,55.21526582,,,97.62096603,57.53079,93,42.065025,
NLD,1/31/97,1.090973276,8.759733037,,54.53141942,,,98.77310337,67.08733,90.673333,47.094075,
NLD,4/30/97,1.041229521,8.759733037,,54.53141942,,,98.77310337,74.73255,89.66,47.094075,
NLD,7/31/97,1.45275968,8.759733037,,54.53141942,,,98.77310337,87.92477,88.186667,47.094075,
NLD,10/31/97,1.282980368,8.759733037,,54.53141942,,,98.77310337,84.27039,90.45,47.094075,
NLD,1/31/98,1.349037285,6.922986312,,54.75806565,,,100.0231574,93.33157,90.836667,52.212525,
NLD,4/30/98,0.715690359,6.922986312,,54.75806565,,,100.0231574,107.0846,91.573333,52.212525,
NLD,7/31/98,0.853584161,6.922986312,,54.75806565,,,100.0231574,102.1451,93.213333,52.212525,
NLD,10/31/98,0.915112376,6.922986312,,54.75806565,,,100.0231574,91.03707,94.97,52.212525,
NLD,1/31/99,1.666753831,4.679948448,,55.74624424,,,99.28986609,100.645,93.846667,60.72835,
NLD,4/30/99,1.112901909,4.679948448,,55.74624424,,,99.28986609,107.7996,91.89,60.72835,
NLD,7/31/99,1.37722889,4.679948448,,55.74624424,,,99.28986609,110.6969,91.323333,60.72835,
NLD,10/31/99,1.406875109,4.679948448,,55.74624424,,,99.28986609,116.0196,90.543333,60.72835,
NLD,1/31/00,0.62271011,4.079335163,,55.85833547,71.81953,,99.21866964,130.6964,88.81,71.81455,
NLD,4/30/00,1.116802889,4.079335163,,55.85833547,72.70621,,99.21866964,131.2315,87.32,71.81455,
NLD,7/31/00,0.825163363,4.079335163,,55.85833547,73.33804,,99.21866964,134.5055,86.726667,71.81455,
NLD,10/31/00,1.299729489,4.079335163,,55.85833547,73.83019,,99.21866964,130.1273,85.99,71.81455,
NLD,1/31/01,0.108520675,5.07381572,,55.54497128,73.94598,,100.699517,119.9081,88.843333,79.8163,
NLD,4/30/01,0.505669035,5.07381572,,55.54497128,73.97926,,100.699517,114.9293,87.693333,79.8163,
NLD,7/31/01,0.173787806,5.07381572,,55.54497128,74.20334,,100.699517,101.3235,88.53,79.8163,
NLD,10/31/01,0.322515301,5.07381572,,55.54497128,74.3256,,100.699517,94.11152,88.92,79.8163,
NLD,1/31/02,-0.610179976,5.100893678,,55.99115956,74.26822,,101.4772697,97.97338,88.453333,84.890025,
NLD,4/30/02,0.348263578,5.100893678,,55.99115956,74.43726,,101.4772697,95.40317,89.673333,84.890025,
NLD,7/31/02,0.155263883,5.100893678,,55.99115956,74.48672,,101.4772697,71.63614,91.686667,84.890025,
NLD,10/31/02,0.149651197,5.100893678,,55.99115956,74.45969,,101.4772697,66.23402,92.396667,84.890025,
NLD,1/31/03,0.017344153,4.783954632,,56.22459748,74.07298,,101.4944167,57.60743,94.76,87.95215,
NLD,4/30/03,-0.345329821,4.783954632,,56.22459748,73.75138,,101.4944167,58.5014,96.596667,87.95215,
NLD,7/31/03,0.088712714,4.783954632,,56.22459748,73.55392,,101.4944167,64.09419,96.17,87.95215,
NLD,10/31/03,0.535395784,4.783954632,,56.22459748,73.17964,,101.4944167,65.99615,97.456667,87.95215,
NLD,1/31/04,0.905236953,4.517685357,,55.35467161,73.22832,,101.0545368,69.91783,98.696667,91.774225,
NLD,4/30/04,0.476796103,4.517685357,,55.35467161,73.10111,,101.0545368,69.46688,97.546667,91.774225,
NLD,7/31/04,0.149388239,4.517685357,,55.35467161,73.19926,,101.0545368,67.64716,98.043333,91.774225,
NLD,10/31/04,0.218014009,4.517685357,,55.35467161,72.94102,,101.0545368,70.08092,99.456667,91.774225,
NLD,1/31/05,0.322858268,2.932119379,,54.0881655,70.41714,,101.3575227,75.9256,99.243333,95.32765,
NLD,4/30/05,0.703469864,2.932119379,,54.0881655,70.51377,,101.3575227,76.39852,97.98,95.32765,
NLD,7/31/05,1.342952261,2.932119379,,54.0881655,70.61476,,101.3575227,82.65489,96.976667,95.32765,
NLD,10/31/05,0.630550925,2.932119379,,54.0881655,70.9585,,101.3575227,85.95599,96.27,95.32765,
NLD,1/31/06,0.623937874,2.31977652,,52.75401183,71.11403,,101.4741103,94.93585,96.23,99.4008,
NLD,4/30/06,1.497031303,2.31977652,,52.75401183,71.2098,,101.4741103,94.76015,97.563333,99.4008,
NLD,7/31/06,0.598152747,2.31977652,,52.75401183,71.65397,,101.4741103,95.70084,98.053333,99.4008,
NLD,10/31/06,0.824500468,2.31977652,,52.75401183,72.28758,,101.4741103,102.8031,98.066667,99.4008,
NLD,1/31/07,1.145697378,2.315268923,,52.56459218,72.77247,,101.1954571,107.1402,98.316667,104.214525,
NLD,4/30/07,0.511646773,2.315268923,-0.43,52.56459218,73.2823,,101.1954571,115.3611,98.94,104.214525,
NLD,7/31/07,1.117501908,2.315268923,1.16,52.56459218,73.75451,,101.1954571,114.6541,99.213333,104.214525,
NLD,10/31/07,1.353023647,2.315268923,-0.14,52.56459218,74.03915,,101.1954571,111.8988,100.47,104.214525,
NLD,1/31/08,0.327531403,4.203361911,-0.26,53.18342217,74.50661,,101.0331895,96.44107,101.233333,106.4991,
NLD,4/30/08,0.492586831,4.203361911,0.84,53.18342217,74.98191,,101.0331895,101.3095,102.5,106.4991,
NLD,7/31/08,-0.122148031,4.203361911,0.15,53.18342217,75.1141,,101.0331895,85.8971,101.356667,106.4991,
NLD,10/31/08,-0.659940783,4.203361911,0.12,53.18342217,75.16648,,101.0331895,56.50317,99.106667,106.4991,
NLD,1/31/09,-3.593640784,8.033819148,-1.53,55.63156535,76.69969,,101.9202225,51.29872,100.403333,101.75045,
NLD,4/30/09,0.002508579,8.033819148,4.34,55.63156535,76.41776,,101.9202225,55.08582,101.13,101.75045,
NLD,7/31/09,0.400707908,8.033819148,-3.27,55.63156535,76.06215,,101.9202225,62.97685,101.943333,101.75045,
NLD,10/31/09,0.602328461,8.033819148,1.98,55.63156535,75.47498,,101.9202225,69.53558,102.6,101.75045,
NLD,1/31/10,-0.188878543,6.284093952,-1.28,54.2796197,75.23414,,100.1120421,72.72358,99.976667,100,
NLD,4/30/10,0.438962834,6.284093952,-1.19,54.2796197,75.44576,,100.1120421,73.24043,96.84,100,
NLD,7/31/10,0.441823884,6.284093952,3.44,54.2796197,75.54191,,100.1120421,71.26136,96.626667,100,
NLD,10/31/10,1.128164665,6.284093952,-3.14,54.2796197,75.58325,,100.1120421,75.40174,97.743333,100,
NLD,1/31/11,0.577128695,7.222317731,0.71,54.53628533,75.45016,,98.57453677,79.9571,97.5,98.01615,
NLD,4/30/11,-0.089398302,7.222317731,1.36,54.53628533,75.52879,,98.57453677,77.39389,98.946667,98.01615,
NLD,7/31/11,0.000390709,7.222317731,-2.27,54.53628533,75.70951,,98.57453677,66.42702,98.293333,98.01615,
NLD,10/31/11,-0.603347144,7.222317731,-0.21,54.53628533,76.0275,,98.57453677,65.14798,97.513333,98.01615,
NLD,1/31/12,-0.208153284,8.953678257,1.4,54.86332744,75.97653,,98.60034019,71.15808,96.03,91.43625,
NLD,4/30/12,0.050932344,8.953678257,-1.41,54.86332744,75.95175,,98.60034019,66.99854,95.55,91.43625,
NLD,7/31/12,-0.429226868,8.953678257,0.54,54.86332744,75.94928,,98.60034019,71.78802,94.466667,91.43625,
NLD,10/31/12,-0.699748546,8.953678257,-1.24,54.86332744,75.69904,,98.60034019,72.82779,95.583333,91.43625,
NLD,1/31/13,0.322901448,9.21230362,-1.32,54.50245002,75.37838,,98.96891073,75.4466,96.86,85.949275,
NLD,4/30/13,-0.180697917,9.21230362,0.38,54.50245002,75.2542,,98.96891073,75.73868,96.946667,85.949275,
NLD,7/31/13,0.603037206,9.21230362,1.06,54.50245002,74.97655,,98.96891073,78.95378,98.033333,85.949275,
NLD,10/31/13,0.634724177,9.21230362,0.72,54.50245002,74.80501,,98.96891073,82.50488,98.923333,85.949275,
NLD,1/31/14,-0.094853292,10.52410236,-0.12,54.25899533,74.32191,,98.88486799,84.78256,99.653333,86.65395,
NLD,4/30/14,0.585474061,10.52410236,0.03,54.25899533,74.4213,,98.88486799,87.76074,99.51,86.65395,
NLD,7/31/14,0.250188693,10.52410236,-0.22,54.25899533,74.79487,,98.88486799,88.46498,98.273333,86.65395,
NLD,10/31/14,0.895655301,10.52410236,0.83,54.25899533,75.0602,,98.88486799,88.14347,97.436667,86.65395,
NLD,1/31/15,0.594937081,10.18046786,0.08,53.19722632,75.37344,,100,98.69071,94.71,89.766575,
NLD,4/30/15,0.308192702,10.18046786,0.77,53.19722632,75.62761,,100,105.0957,93.706667,89.766575,
NLD,7/31/15,0.345149652,10.18046786,0.76,53.19722632,75.79501,,100,99.18419,95.076667,89.766575,
NLD,10/31/15,0.016091169,10.18046786,-1.38,53.19722632,75.77619,,100,97.02941,95.07,89.766575,
NLD,1/31/16,0.917343894,10.78135233,1.05,53.6504606,75.93318,,100.5781969,90.72304,96.166667,94.27065,
NLD,4/30/16,0.23613902,10.78135233,0.84,53.6504606,76.26641,,100.5781969,94.65453,96.37,94.27065,
NLD,7/31/16,1.118169233,10.78135233,0.69,53.6504606,76.56997,,100.5781969,96.05367,96.373333,94.27065,
NLD,10/31/16,0.837311055,10.78135233,0.47,53.6504606,76.70876,,100.5781969,97.79768,96.126667,94.27065,
NLD,1/31/17,0.524782008,9.273100274,-0.79,53.33073344,76.94497,,100.3525324,105.3032,95.716667,101.37565,
NLD,4/30/17,0.880814866,9.273100274,0.05,53.33073344,77.20365,,100.3525324,111.2656,96.436667,101.37565,
NLD,7/31/17,0.708234501,9.273100274,0.31,53.33073344,77.54356,,100.3525324,111.0525,98.543333,101.37565,
NLD,10/31/17,0.735463117,9.273100274,0.57,53.33073344,77.79154,,100.3525324,114.4331,98.683333,101.37565,
NLD,1/31/18,0.505577197,9.827950801,0.44,53.39632012,78.05624,3.05,100.216486,113.2031,99.323333,110.960525,
NLD,4/30/18,0.651351507,9.827950801,1.26,53.39632012,78.48902,3.08,100.216486,115.2153,98.916667,110.960525,
NLD,7/31/18,0.118766163,9.827950801,0.21,53.39632012,78.95077,3.06,100.216486,115.5527,99.646667,110.960525,
NLD,10/31/18,0.487706795,9.827950801,0.05,53.39632012,79.28374,3.02,100.216486,106.643,99.273333,110.960525,
NLD,1/31/19,0.826416375,12.01949996,0.67,53.6400629,79.4565,3.13,100.7900197,109.2964,98.526667,119.04625,
NLD,4/30/19,0.297512296,12.01949996,1.13,53.6400629,79.7197,2.79,100.7900197,116.0074,98.506667,119.04625,
NLD,7/31/19,0.213677408,12.01949996,-1.14,53.6400629,79.77459,2.56,100.7900197,116.5224,98.57,119.04625,
NLD,10/31/19,0.572641066,12.01949996,1.8,53.6400629,79.76942,2.19,100.7900197,118.6856,98.22,119.04625,
NLD,1/31/20,-1.327838614,18.83201719,1.37,56.7529748,80.10939,2.57,101.4795748,113.4181,98.32,128.13735,
NLD,4/30/20,-8.348639597,18.83201719,-2.19,56.7529748,78.95673,2.25,101.4795748,105.0219,99.456667,128.13735,
NLD,7/31/20,6.376224562,18.83201719,2.37,56.7529748,78.86728,2.39,101.4795748,112.7704,101.073333,128.13735,
NLD,10/31/20,0.634352785,18.83201719,0.81,56.7529748,79.23765,1.76,101.4795748,119.494,101.146667,128.13735,
NLD,1/31/21,1.224262986,16.97588019,-0.33,54.14430269,79.43129,2.03,100.3770487,134.4195,100.853333,147.374325,
NLD,4/30/21,3.086725669,16.97588019,1.35,54.14430269,79.83975,1.87,100.3770487,143.5237,100.916667,147.374325,
NLD,7/31/21,1.914124475,16.97588019,0.78,54.14430269,80.41928,1.67,100.3770487,151.4498,100.343333,147.374325,
NLD,10/31/21,0.798697174,16.97588019,-1.38,54.14430269,80.84986,1.63,100.3770487,154.3798,99.56,147.374325,
NLD,1/31/22,0.517007219,12.69610685,1.82,52.53273133,81.37928,1.82,97.62882715,143.0765,99.246667,167.2262,
NLD,4/30/22,1.84199198,12.69610685,0.05,52.53273133,81.8541,2.01,97.62882715,133.1793,98.37,167.2262,
NLD,7/31/22,-0.185737239,12.69610685,0.38,52.53273133,81.73155,2.33,97.62882715,131.6745,97.53,167.2262,
NLD,10/31/22,0.86436159,12.69610685,-2.53,52.53273133,82.07525,2.82,97.62882715,131.4245,98.883333,167.2262,
NLD,1/31/23,-0.432351603,,2.76,,82.27949,3.85,,143.5438,100.003333,,
NLD,4/30/23,-0.314952389,,-1.17,,82.50891,3.71,,144.0658,101.09,,
USA,1/31/95,0.35469547,7.235198255,,59.04708096,72.67052,,97.40706979,25.82185,74.1,57.722225,8.785384615
USA,4/30/95,0.298305699,7.235198255,,59.04708096,72.48186,14.1,97.40706979,27.91683,71.246667,57.722225,7.917692308
USA,7/31/95,0.850664868,7.235198255,,59.04708096,72.50301,14.03,97.40706979,29.99408,73.116667,57.722225,7.696153846
USA,10/31/95,0.679036536,7.235198255,,59.04708096,72.46884,13.84,97.40706979,31.599,75.42,57.722225,7.339230769
USA,1/31/96,0.748971329,6.793620104,,58.73142423,72.48395,13.8,97.81775844,33.75011,76.82,59.35845,7.272307692
USA,4/30/96,1.667883947,6.793620104,,58.73142423,72.69921,13.63,97.81775844,35.01273,77.47,59.35845,8.102307692
USA,7/31/96,0.897010936,6.793620104,,58.73142423,73.07024,13.52,97.81775844,35.02621,77.686667,59.35845,8.146923077
USA,10/31/96,1.038397649,6.793620104,,58.73142423,73.1861,13.37,97.81775844,38.09065,78.393333,59.35845,7.703076923
USA,1/31/97,0.645560777,6.584661653,,57.07251167,73.15756,13.62,99.55366665,40.89534,80.966667,61.46615,7.793076923
USA,4/30/97,1.661978105,6.584661653,,57.07251167,73.43915,13.46,99.55366665,42.63061,81.89,61.46615,7.926923077
USA,7/31/97,1.250778573,6.584661653,,57.07251167,73.69149,13.81,99.55366665,47.93786,83.4,61.46615,7.47
USA,10/31/97,0.858743563,6.584661653,,57.07251167,73.73997,13.84,99.55366665,49.38295,86.53,61.46615,7.205384615
USA,1/31/98,0.999375401,7.061136616,,58.15496091,73.76094,14.5,102.7285843,52.71678,90.896667,65.471525,7.05
USA,4/30/98,0.925820507,7.061136616,,58.15496091,73.8522,14.06,102.7285843,56.85257,91.53,65.471525,7.097692308
USA,7/31/98,1.252764553,7.061136616,,58.15496091,73.82018,13.76,102.7285843,53.87644,94.183333,65.471525,6.872307692
USA,10/31/98,1.616190702,7.061136616,,58.15496091,73.94707,13.48,102.7285843,54.52351,91.14,65.471525,6.764285714
USA,1/31/99,0.943826615,5.19074518,,58.26897265,73.9883,13.75,101.3485434,59.01668,92.043333,70.306,6.8775
USA,4/30/99,0.83500003,5.19074518,,58.26897265,73.89839,13.39,101.3485434,62.48504,92.66,70.306,7.181538462
USA,7/31/99,1.323027026,5.19074518,,58.26897265,73.87026,13.26,101.3485434,61.98428,92.206667,70.306,7.786153846
USA,10/31/99,1.642779005,5.19074518,,58.26897265,74.02932,13.38,101.3485434,61.77666,91.34,70.306,7.840714286
USA,1/31/00,0.364447361,4.936920082,,59.23330642,74.26336,13.52,98.96817914,61.47152,92.113333,76.966575,8.256923077
USA,4/30/00,1.820583008,4.936920082,,59.23330642,74.26682,13.76,98.96817914,63.89603,94.15,76.966575,8.316153846
USA,7/31/00,0.099774128,4.936920082,,59.23330642,73.85538,13.89,98.96817914,65.58514,95.133333,76.966575,8.02
USA,10/31/00,0.594361755,4.936920082,,59.23330642,73.97626,13.84,98.96817914,63.95425,97.783333,76.966575,7.620769231
USA,1/31/01,-0.324221003,5.133991924,,59.13985834,73.92587,14.1,100.7995191,62.78694,98.34,83.713925,7.006923077
USA,4/30/01,0.621389215,5.133991924,,59.13985834,73.36373,13.7,100.7995191,62.13296,100.5,83.713925,7.13
USA,7/31/01,-0.400349016,5.133991924,,59.13985834,72.83227,13.3,100.7995191,58.41995,100.25,83.713925,6.963846154
USA,10/31/01,0.277314358,5.133991924,,59.13985834,72.33094,13.25,100.7995191,56.59628,100.926667,83.713925,6.770769231
USA,1/31/02,0.828227216,5.920684819,,58.25591195,72.16034,12.62,101.1347048,57.84077,102.47,90.799175,6.971538462
USA,4/30/02,0.615502456,5.920684819,,58.25591195,71.92752,12.86,101.1347048,56.37316,100.663333,90.799175,6.813076923
USA,7/31/02,0.403528704,5.920684819,,58.25591195,71.90492,12.57,101.1347048,47.90897,98.956667,90.799175,6.289230769
USA,10/31/02,0.130655767,5.920684819,,58.25591195,71.66724,12.49,101.1347048,46.98079,99.643333,90.799175,6.075384615
USA,1/31/03,0.516723187,5.570731599,,57.56998819,71.50294,12.24,99.72568158,45.3238,97.516667,99.612325,5.840769231
USA,4/30/03,0.893377801,5.570731599,,57.56998819,71.26849,11.7,99.72568158,49.42915,94.17,99.612325,5.506923077
USA,7/31/03,1.66689627,5.570731599,,57.56998819,70.97087,12.19,99.72568158,52.73785,94.15,99.612325,6.033846154
